title,year,authors,key,ee,venue_category
VR-Goggles for Robots: Real-to-Sim Domain Adaptation for Visual Control.,2019,Jingwei Zhang 0001 & Lei Tai & Peng Yun & Yufeng Xiong & Ming Liu 0001 & Joschka Boedecker & Wolfram Burgard,journals/ral/ZhangTYX0BB19,https://doi.org/10.1109/LRA.2019.2894216,Robotics
Sample Efficient Interactive End-to-End Deep Learning for Self-Driving Cars with Selective Multi-Class Safe Dataset Aggregation.,2019,Yunus Bicer & Ali Alizadeh & Nazim Kemal Ure & Ahmetcan Erdogan & Orkun Kizilirmak,conf/iros/BicerAUEK19,https://doi.org/10.1109/IROS40897.2019.8967948,Robotics
Self-Supervised Moving Vehicle Detection From Audio-Visual Cues.,2022,Jannik Zürn & Wolfram Burgard,journals/ral/ZurnB22,https://doi.org/10.1109/LRA.2022.3183931,Robotics
A preliminary study of an intent-recognition-based traded control architecture for high latency telemanipulation.,2017,Jonathan Bohren & Louis L. Whitcomb,conf/iros/BohrenW17,https://doi.org/10.1109/IROS.2017.8206081,Robotics
Learning Feature Decomposition for Domain Adaptive Monocular Depth Estimation.,2022,Shao-Yuan Lo & Wei Wang & Jim Thomas 0001 & Jingjing Zheng & Vishal M. Patel & Cheng-Hao Kuo,conf/iros/LoW0ZPK22,https://doi.org/10.1109/IROS47612.2022.9981342,Robotics
Anti-collision Static Rotation Local Planner for Four Independent Steering Drive Self-reconfigurable Robot.,2022,Lim Yi & Anh Vu Le & Abdullah Aamir Hayat & Karthikeyan Elangovan & K. Leong & A. P. Povendhan & Mohan Rajesh Elara,conf/icra/YiLHELPE22,https://doi.org/10.1109/ICRA46639.2022.9812445,Robotics
Humanoid full-body controller adapting constraints in structured objects through updating task-level reference force.,2012,Shunichi Nozawa & Iori Kumagai & Youhei Kakiuchi & Kei Okada & Masayuki Inaba,conf/iros/NozawaKKOI12,https://doi.org/10.1109/IROS.2012.6386085,Robotics
Adaptive exploration for continual reinforcement learning.,2012,Freek Stulp,conf/iros/Stulp12,https://doi.org/10.1109/IROS.2012.6385818,Robotics
Skeleton-based Adaptive Visual Servoing for Control of Robotic Manipulators in Configuration Space.,2022,Abhinav Gandhi & Sreejani Chatterjee & Berk Çalli,conf/iros/GandhiCC22,https://doi.org/10.1109/IROS47612.2022.9981159,Robotics
Self-Synchronization and Self-Stabilization of Walking Gaits Modeled by the Three-Dimensional LIP Model.,2018,Qiuyue Luo & Víctor De-León-Gómez & Anne Kalouguine & Christine Chevallereau & Yannick Aoustin,journals/ral/LuoDKCA18,https://doi.org/10.1109/LRA.2018.2852767,Robotics
Pneumatic Artificial Muscle With Large Stroke Based on a Contraction Ratio Amplification Mechanism and Self-Contained Sensing.,2021,Disheng Xie & Jianbin Liu & Siyang Zuo,journals/ral/XieLZ21,https://doi.org/10.1109/LRA.2021.3113375,Robotics
Adaptive synergies: An approach to the design of under-actuated robotic hands.,2012,Giorgio Grioli & Manuel G. Catalano & Emanuele Silvestro & Simone Tono & Antonio Bicchi,conf/iros/GrioliCSTB12,https://doi.org/10.1109/IROS.2012.6385881,Robotics
AdaptiveON: Adaptive Outdoor Local Navigation Method for Stable and Reliable Actions.,2023,Jing Liang 0006 & Kasun Weerakoon & Tianrui Guan & Nare Karapetyan & Dinesh Manocha,journals/ral/LiangWGKM23,https://doi.org/10.1109/LRA.2022.3229907,Robotics
Control walking speed by approximate-kinetic-model-based self-adaptive control on underactuated compass-like bipedal walker.,2017,Xuan Xiao & Ou Ma & Fumihiko Asano,conf/icra/XiaoMA17,https://doi.org/10.1109/ICRA.2017.7989548,Robotics
How to secure autonomous mobile robots? An approach with fuzzing; detection and mitigation.,2021,Chundong Wang 0001 & Yee Ching Tok & Rohini Poolat & Sudipta Chattopadhyay 0001 & Mohan Rajesh Elara,journals/jsa/WangTPCE21,https://doi.org/10.1016/j.sysarc.2020.101838,Software_Architecture
Underactuated Adaptive Gripper Using Flexural Buckling.,2013,Gwang-Pil Jung & Je-Sung Koh & Kyu-Jin Cho,journals/trob/JungKC13,https://doi.org/10.1109/TRO.2013.2273842,Robotics
Adaptive Experience Sampling for Motion Planning Using the Generator-Critic Framework.,2022,Yiyuan Lee & Constantinos Chamzas & Lydia E. Kavraki,journals/ral/LeeCK22,https://doi.org/10.1109/LRA.2022.3191803,Robotics
Adaptive Failure Search Using Critical States from Domain Experts.,2021,Peter Du & Katherine Rose Driggs-Campbell,conf/icra/DuD21,https://doi.org/10.1109/ICRA48506.2021.9561477,Robotics
Programming and controlling self-folding robots.,2012,Byoungkwon An & Daniela Rus,conf/icra/AnR12,https://doi.org/10.1109/ICRA.2012.6224789,Robotics
Adaptive Gait Pattern Generation of a Powered Exoskeleton by Iterative Learning of Human Behavior.,2020,Kyeong-Won Park & Jeongsu Park & Jungsu Choi & Kyoungchul Kong,conf/iros/ParkPCK20,https://doi.org/10.1109/IROS45743.2020.9340920,Robotics
Unsupervised Anomaly Detection for Self-flying Delivery Drones.,2020,Vikas Sindhwani & Hakim Sidahmed & Krzysztof Choromanski & Brandon Jones,conf/icra/SindhwaniSCJ20,https://doi.org/10.1109/ICRA40945.2020.9197074,Robotics
Modeling of Architectural Components for Large-Scale Indoor Spaces From Point Cloud Measurements.,2020,Gahyeon Lim & Youjin Oh & Dongwoo Kim & ChangHyun Jun & Jaehyeon Kang & Nakju Lett Doh,journals/ral/LimOKJKD20,https://doi.org/10.1109/LRA.2020.2976327,Robotics
Adaptive Genomic Evolution of Neural Network Topologies (AGENT) for State-to-Action Mapping in Autonomous Agents.,2019,Amir Behjat & Sharat Chidambaran & Souma Chowdhury,conf/icra/BehjatCC19,https://doi.org/10.1109/ICRA.2019.8793613,Robotics
Towards the Design of Robotic Drivers for Full-Scale Self-Driving Racing Cars.,2019,Danilo Caporale & Alessandro Settimi & Federico Massa & Francesco Amerotti & Andrea Corti & Adriano Fagiolini & Massimo Guiggiani & Antonio Bicchi & Lucia Pallottino,conf/icra/CaporaleSMACFGB19,https://doi.org/10.1109/ICRA.2019.8793882,Robotics
Adaptive Dynamic Sliding Mode Control of Soft Continuum Manipulators.,2022,Amirhossein Kazemipour & Oliver Fischer & Yasunori Toshimitsu & Ki Wan Wong & Robert K. Katzschmann,conf/icra/KazemipourFTWK22,https://doi.org/10.1109/ICRA46639.2022.9811715,Robotics
Integrated Actuation and Self-Sensing for Twisted-and-Coiled Actuators with Applications to Innervated Soft Robots.,2020,Jiefeng Sun & Jianguo Zhao,conf/iros/SunZ20,https://doi.org/10.1109/IROS45743.2020.9340647,Robotics
Adaptive repetitive visual-servo control of a low-flying unmanned aerial vehicle with an uncalibrated high-flying camera.,2016,Dejun Guo & Woosoon Yim & Kam K. Leang,conf/iros/GuoYL16,https://doi.org/10.1109/IROS.2016.7759627,Robotics
The Milli-Motein: A self-folding chain of programmable matter with a one centimeter module pitch.,2012,Ara N. Knaian & Kenneth C. Cheung & Maxim B. Lobovsky & Asa J. Oines & Peter Schmidt-Nielsen & Neil Gershenfeld,conf/iros/KnaianCLOSG12,https://doi.org/10.1109/IROS.2012.6385904,Robotics
Architecture of an Extensible Visual Programming Environment for Authoring Behaviour of Personal Service Robots.,2017,Chandan Datta & Bruce A. MacDonald,conf/irc/DattaM17,https://doi.org/10.1109/IRC.2017.60,Robotics
BLT Gripper: An Adaptive Gripper With Active Transition Capability Between Precise Pinch and Compliant Grasp.,2020,Yong-Jae Kim & Hansol Song & Chan-Young Maeng,journals/ral/KimSM20,https://doi.org/10.1109/LRA.2020.3008137,Robotics
The power impact of hardware and software actuators on self-adaptable many-core systems.,2019,André Luís Del Mestre Martins & Rafael Garibotti & Nikil D. Dutt & Fernando Gehm Moraes,journals/jsa/MartinsGDM19,https://doi.org/10.1016/j.sysarc.2019.05.006,Software_Architecture
Self-Engaging Spined Gripper with Dynamic Penetration and Release for Steep Jumps.,2018,Jessica S. Lee & Mark M. Plecnik & Je-Han Yang & Ronald S. Fearing,conf/icra/LeePYF18,https://doi.org/10.1109/ICRA.2018.8460933,Robotics
Self-Supervised Sim-to-Real Adaptation for Visual Robotic Manipulation.,2020,Rae Jeong & Yusuf Aytar & David Khosid & Yuxiang Zhou & Jackie Kay & Thomas Lampe & Konstantinos Bousmalis & Francesco Nori,conf/icra/JeongAKZKLBN20,https://doi.org/10.1109/ICRA40945.2020.9197326,Robotics
Towards Adaptive Continuous Control of Soft Robotic Manipulator using Reinforcement Learning.,2022,Yingqi Li & Xiaomei Wang & Ka-Wai Kwok,conf/iros/LiWK22,https://doi.org/10.1109/IROS47612.2022.9981335,Robotics
LSDNet: A Lightweight Self-Attentional Distillation Network for Visual Place Recognition.,2022,Guohao Peng & Yifeng Huang & Heshan Li & Zhenyu Wu & Danwei Wang,conf/iros/PengHLWW22,https://doi.org/10.1109/IROS47612.2022.9982272,Robotics
OCCI-compliant; fully causal-connected architecture runtime models supporting sensor management.,2019,Johannes Erbel & Thomas Brand & Holger Giese & Jens Grabowski,conf/icse/ErbelBGG19,https://doi.org/10.1109/SEAMS.2019.00032,Self-Adaptive_Systems
Persistently Excited Adaptive Relative Localization and Time-Varying Formation of Robot Swarms.,2020,Thien-Minh Nguyen & Zhirong Qiu & Thien Hoang Nguyen & Muqing Cao & Lihua Xie,journals/trob/NguyenQNCX20,https://doi.org/10.1109/TRO.2019.2954677,Robotics
Adaptive Baseline Monocular Dense Mapping with Inter-Frame Depth Propagation.,2018,Kaixuan Wang & Shaojie Shen,conf/iros/WangS18,https://doi.org/10.1109/IROS.2018.8593936,Robotics
Efficient Parallel Self-Assembly Under Uniform Control Inputs.,2018,Arne Schmidt 0001 & Sheryl Manzoor & Li Huang & Aaron T. Becker & Sándor P. Fekete,journals/ral/SchmidtMHBF18,https://doi.org/10.1109/LRA.2018.2853758,Robotics
Models for Self-Adaptive Systems.,2015,Amir Molzam Sharifloo,conf/ecsa/Sharifloo15,https://doi.org/10.1145/2797433.2797457,Software_Architecture
Reinforcement Learning for Adaptive Illumination with X-rays.,2020,Jean-Raymond Betterton & Daniel Ratner & Samuel Webb & Mykel J. Kochenderfer,conf/icra/BettertonRWK20,https://doi.org/10.1109/ICRA40945.2020.9196614,Robotics
Adaptive Body Schema Learning System Considering Additional Muscles for Musculoskeletal Humanoids.,2022,Kento Kawaharazuka & Akihiro Miki & Yasunori Toshimitsu & Kei Okada & Masayuki Inaba,journals/ral/KawaharazukaMTO22,https://doi.org/10.1109/LRA.2022.3147457,Robotics
A self-folding robot arm for load-bearing operations.,2017,Chang Liu 0022 & Samuel M. Felton,conf/iros/LiuF17,https://doi.org/10.1109/IROS.2017.8206017,Robotics
Behavioral Maps: Identifying Architectural Smells in Self-adaptive Systems at Runtime.,2021,Edilton Lima dos Santos & Sophie Fortz & Pierre-Yves Schobbens & Gilles Perrouin,conf/ecsa/SantosFSP21,https://doi.org/10.1007/978-3-031-15116-3_8,Software_Architecture
Adaptive underwater sonar surveys in the presence of strong currents.,2016,David P. Williams & Francesco Baralli & Michele Micheli & Simone Vasoli,conf/icra/WilliamsBMV16,https://doi.org/10.1109/ICRA.2016.7487418,Robotics
Standing self-manipulation for a legged robot.,2012,Aaron M. Johnson & G. Clark Haynes & Daniel E. Koditschek,conf/iros/JohnsonHK12,https://doi.org/10.1109/IROS.2012.6386214,Robotics
Learning Face Recognition Unsupervisedly by Disentanglement and Self-Augmentation.,2020,Yi-Lun Lee & Min-Yuan Tseng & Yu-Cheng Luo & Dung-Ru Yu & Wei-Chen Chiu,conf/icra/LeeTLYC20,https://doi.org/10.1109/ICRA40945.2020.9197348,Robotics
Parallelizing RRT on Large-Scale Distributed-Memory Architectures.,2013,Didier Devaurs & Thierry Siméon & Juan Cortés,journals/trob/DevaursSC13,https://doi.org/10.1109/TRO.2013.2239571,Robotics
Self-Reconfiguration in Two-Dimensions via Active Subtraction with Modular Robots.,2020,Matthew D. Hall & Anil Özdemir & Roderich Gross,conf/rss/HallOG20,https://doi.org/10.15607/RSS.2020.XVI.014,Robotics
Development of bio-inspired underwater robot with adaptive morphology capable of multiple swimming modes.,2017,Thibaut Paschal & Jun Shintake & Stefano Mintchev & Dario Floreano,conf/iros/PaschalSMF17,https://doi.org/10.1109/IROS.2017.8206281,Robotics
Tracking Control of Fully-Constrained Cable-Driven Parallel Robots using Adaptive Dynamic Programming.,2019,Shuai Li & Damiano Zanotto,conf/iros/LiZ19,https://doi.org/10.1109/IROS40897.2019.8968569,Robotics
DSSF-net: Dual-Task Segmentation and Self-supervised Fitting Network for End-to-End Lane Mark Detection.,2020,Wentao Du & Zhiyu Xiang & Yiman Chen & Shuya Chen,conf/iros/DuXCC20,https://doi.org/10.1109/IROS45743.2020.9340898,Robotics
An Adaptive Framework for Learning Unsupervised Depth Completion.,2021,Alex Wong 0001 & Xiaohan Fei & Byung-Woo Hong & Stefano Soatto,journals/ral/WongFHS21,https://doi.org/10.1109/LRA.2021.3062602,Robotics
Shift-Adaptive Estimation of Joint Angle Using Instrumented Brace With Two Stretch Sensors Based on Gaussian Mixture Models.,2020,Ryo Eguchi & Brendan Michael & Matthew Howard 0001 & Masaki Takahashi,journals/ral/EguchiMHT20,https://doi.org/10.1109/LRA.2020.3010486,Robotics
Learning Synergies Between Pushing and Grasping with Self-Supervised Deep Reinforcement Learning.,2018,Andy Zeng & Shuran Song & Stefan Welker & Johnny Lee & Alberto Rodriguez 0003 & Thomas A. Funkhouser,conf/iros/ZengSWLRF18,https://doi.org/10.1109/IROS.2018.8593986,Robotics
MergeNet: A Deep Net Architecture for Small Obstacle Discovery.,2018,Krishnam Gupta & Syed Ashar Javed & Vineet Gandhi & K. Madhava Krishna,conf/icra/GuptaJGK18,https://doi.org/10.1109/ICRA.2018.8461065,Robotics
Fuzzy Self-Learning Controllers for Elasticity Management in Dynamic Cloud Architectures.,2016,Pooyan Jamshidi & Amir Molzam Sharifloo & Claus Pahl & Hamid Arabnejad & Andreas Metzger & Giovani Estrada,conf/qosa/JamshidiSPAME16,https://doi.org/10.1109/QoSA.2016.13,Software_Architecture
Eciton robotica: Design and Algorithms for an Adaptive Self-Assembling Soft Robot Collective.,2020,Melinda J. D. Malley & Bahar Haghighat & Lucie Houel & Radhika Nagpal,conf/icra/MalleyHHN20,https://doi.org/10.1109/ICRA40945.2020.9196565,Robotics
Hypergame-based Adaptive Behavior Path Planning for Combined Exploration and Visual Search.,2021,Mihir Dharmadhikari & Harshal Deshpande & Tung Dang & Kostas Alexis,conf/icra/DharmadhikariDD21,https://doi.org/10.1109/ICRA48506.2021.9561451,Robotics
STANCE: Locomotion Adaptation Over Soft Terrain.,2020,Shamel Fahmi & Michele Focchi & Andreea Radulescu & Geoff Fink & Victor Barasuol & Claudio Semini,journals/trob/FahmiFRFBS20,https://doi.org/10.1109/TRO.2019.2954670,Robotics
Learning task-oriented grasping for tool manipulation from simulated self-supervision.,2020,Kuan Fang & Yuke Zhu & Animesh Garg & Andrey Kurenkov & Viraj Mehta & Li Fei-Fei 0001 & Silvio Savarese,journals/ijrr/FangZGKMFS20,https://doi.org/10.1177/0278364919872545,Robotics
A Novel Adaptive Controller for Robot Manipulators Based on Active Inference.,2020,Corrado Pezzato & Riccardo M. G. Ferrari & Carlos Hernández Corbato,journals/ral/PezzatoFC20,https://doi.org/10.1109/LRA.2020.2974451,Robotics
An Evolutionary Robotics Approach to the Control of Plant Growth and Motion: Modeling Plants and Crossing the Reality Gap.,2016,Mostafa Wahby & Daniel Nicolas Hofstadler & Mary Katherine Heinrich & Payam Zahadat & Heiko Hamann,conf/saso/WahbyHHZH16,https://doi.org/10.1109/SASO.2016.8,Self-Adaptive_Systems
A trustworthy; fault-tolerant and scalable self-configuration algorithm for Organic Computing systems.,2015,Nizar Msadek & Rolf Kiefhaber & Theo Ungerer,journals/jsa/MsadekKU15,https://doi.org/10.1016/j.sysarc.2015.07.012,Software_Architecture
Self-folding shape memory laminates for automated fabrication.,2013,Michael Thomas Tolley & Samuel M. Felton & Shuhei Miyashita & Lily Xu & ByungHyun Shin & Monica Zhou & Daniela Rus & Robert J. Wood,conf/iros/TolleyFMXSZRW13,https://doi.org/10.1109/IROS.2013.6697068,Robotics
Towards Sensorless Soft Robotics: Self-Sensing Stiffness Control of Dielectric Elastomer Actuators.,2020,Gianluca Rizzello & Pietro Serafino & David Naso & Stefan Seelecke,journals/trob/RizzelloSNS20,https://doi.org/10.1109/TRO.2019.2944592,Robotics
Computational Design of Reconfigurable Underactuated Linkages for Adaptive Grippers.,2021,Ivan I. Borisov & Evgenii E. Khomutov & Sergey A. Kolyubin & Stefano Stramigioli,conf/iros/BorisovKKS21,https://doi.org/10.1109/IROS51168.2021.9636792,Robotics
Joining High-Level Symbolic Planning with Low-Level Motion Primitives in Adaptive HRI: Application to Dressing Assistance.,2018,Gerard Canal & Emmanuel Pignat & Guillem Alenyà & Sylvain Calinon & Carme Torras,conf/icra/CanalPACT18,https://doi.org/10.1109/ICRA.2018.8460606,Robotics
Adaptive Authority Allocation in Shared Control of Robots Using Bayesian Filters.,2020,Ribin Balachandran & Hrishik Mishra & Matteo Cappelli & Bernhard M. Weber & Cristian Secchi & Christian Ott 0001 & Alin Albu-Schäffer,conf/icra/BalachandranMCW20,https://doi.org/10.1109/ICRA40945.2020.9196941,Robotics
Obstacle detection for self-driving cars using only monocular cameras and wheel odometry.,2015,Christian Häne & Torsten Sattler & Marc Pollefeys,conf/iros/HaneSP15,https://doi.org/10.1109/IROS.2015.7354095,Robotics
Learning Haptic Exploration Schemes for Adaptive Task Execution.,2019,Thomas Eiband & Matteo Saveriano & Dongheui Lee,conf/icra/EibandSL19,https://doi.org/10.1109/ICRA.2019.8793934,Robotics
A Reconfigurable Design for Omni-Adaptive Grasp Learning.,2020,Fang Wan & Haokun Wang & Jiyuan Wu & Yujia Liu & Sheng Ge & Chaoyang Song,journals/ral/WanWWLGS20,https://doi.org/10.1109/LRA.2020.2982059,Robotics
An architectural approach to safety of component-based robotic systems.,2016,Min Yang Jung & Peter Kazanzides,conf/icra/JungK16,https://doi.org/10.1109/ICRA.2016.7487511,Robotics
An Adaptive Finite-Time Force-Sensorless Tracking Control Scheme for Pneumatic Muscle Actuators by an Optimal Force Estimation.,2022,Cong Phat Vo & Kyoung Kwan Ahn,journals/ral/VoA22,https://doi.org/10.1109/LRA.2021.3136300,Robotics
Quality of teleoperator adaptive control for telerobotic operations.,2014,Yunyi Jia & Ning Xi 0001 & Shuang Liu & Yunxia Wang & Xin Li & Sheng Bi,journals/ijrr/JiaXLWLB14,https://doi.org/10.1177/0278364914556124,Robotics
Robust adaptive control of quadrotor unmanned aerial vehicle with uncertainty.,2015,Shafiqul Islam & Muhammad Faraz Faraz & Reem K. Ashour & Jorge Manuel Miranda Dias & Lakmal D. Seneviratne,conf/icra/IslamFADS15,https://doi.org/10.1109/ICRA.2015.7139417,Robotics
Decentralized P2P Network Coordination with an Adaptive Transmission Cycle Decision mechanism and a simplified pulse-coupled oscillator.,2013,Akiya Kamimura & Kohji Tomita & Haruhisa Kurokawa,conf/icra/KamimuraTK13,https://doi.org/10.1109/ICRA.2013.6630681,Robotics
