title,year,authors,key,ee,venue_category
Adaptive Multirobot Implicit Control of Heterogeneous Herds.,2022,Eduardo Sebastián & Eduardo Montijano & Carlos Sagüés,journals/trob/SebastianMS22,https://doi.org/10.1109/TRO.2022.3183537,Robotics
Magnetic Augmented Self-sensing Flexible Electroadhesive Grippers.,2019,Jianglong Guo & Chaoqun Xiang & Plinio Zanini & Jonathan Rossiter,journals/ral/GuoXZR19,https://doi.org/10.1109/LRA.2019.2903570,Robotics
An Optimal Planning Framework to Deploy Self-Reconfigurable Modular Robots.,2019,Hala Khodr & Mehmet Mutlu & Simon Hauser & Alexandre Bernardino & Auke Jan Ijspeert,journals/ral/KhodrMHBI19,https://doi.org/10.1109/LRA.2019.2931216,Robotics
Cluttered Food Grasping with Adaptive Fingers and Synthetic-Data Trained Object Detection.,2022,Avinash Ummadisingu & Kuniyuki Takahashi & Naoki Fukaya,conf/icra/UmmadisinguTF22,https://doi.org/10.1109/ICRA46639.2022.9812448,Robotics
Self-Attention Based Visual-Tactile Fusion Learning for Predicting Grasp Outcomes.,2020,Shaowei Cui & Rui Wang 0031 & Junhang Wei & Jingyi Hu & Shuo Wang 0001,journals/ral/CuiWWHW20,https://doi.org/10.1109/LRA.2020.3010720,Robotics
Design and Modeling of a Dual-Ball Self-Balancing Robot.,2022,Xiaoshan Gao & Liang Yan 0001 & Zhuang He & Gang Wang 0025 & I-Ming Chen,journals/ral/GaoYHWC22,https://doi.org/10.1109/LRA.2022.3219029,Robotics
Pneumatic Soft Actuator Using Self-Excitation Based on Automatic-Jet-Switching-Structure.,2020,Kosuke Tani & Hiroyuki Nabae & Gen Endo & Koichi Suzumori,journals/ral/TaniNES20a,https://doi.org/10.1109/LRA.2020.2985622,Robotics
Resilient monitoring in self-adaptive systems through behavioral parameter estimation.,2021,Mehran Alidoost Nia & Mehdi Kargahi & Alessandro Abate,journals/jsa/NiaKA21,https://doi.org/10.1016/j.sysarc.2021.102177,Software_Architecture
Adaptively Informed Trees (AIT*): Fast Asymptotically Optimal Path Planning through Adaptive Heuristics.,2020,Marlin P. Strub & Jonathan D. Gammell,conf/icra/StrubG20a,https://doi.org/10.1109/ICRA40945.2020.9197338,Robotics
Towards autonomous robotic skin spatial calibration: A framework based on vision and self-touch.,2017,Alessandro Albini & Simone Denei & Giorgio Cannata,conf/iros/AlbiniDC17,https://doi.org/10.1109/IROS.2017.8202151,Robotics
Robust Outdoor Self-localization In Changing Environments.,2019,Muhammad Haris 0003 & Mathias Franzius & Ute Bauer-Wersing,conf/iros/HarisFB19,https://doi.org/10.1109/IROS40897.2019.8967549,Robotics
Experimental validation of a new adaptive control scheme for quadrotors MAVs.,2013,Gianluca Antonelli & Elisabetta Cataldi & Paolo Robuffo Giordano & Stefano Chiaverini & Antonio Franchi,conf/iros/AntonelliCGCF13,https://doi.org/10.1109/IROS.2013.6696699,Robotics
Modal decoupling for MIMO self-oscillating systems - application to resonant force sensor control.,2015,Davinson Castano Cano & Mathieu Grossard & Arnaud Hubert,conf/iros/CanoGH15,https://doi.org/10.1109/IROS.2015.7353691,Robotics
Optimization of Temporal Dynamics for Adaptive Human-Robot Interaction in Assembly Manufacturing.,2012,Ronald Wilcox & Stefanos Nikolaidis & Julie A. Shah,conf/rss/WilcoxNS12,http://www.roboticsproceedings.org/rss08/p56.html,Robotics
Feasibility-Driven Step Timing Adaptation for Robust MPC-Based Gait Generation in Humanoids.,2021,Filippo M. Smaldone & Nicola Scianca & Leonardo Lanari & Giuseppe Oriolo,journals/ral/SmaldoneSLO21,https://doi.org/10.1109/LRA.2021.3059627,Robotics
GRAB: GRAdient-Based Shape-Adaptive Locomotion Control.,2022,Sujet Phodapol & Thirawat Chuthong & Binggwong Leung & Arthicha Srisuchinnawong & Poramate Manoonpong & Nat Dilokthanakul,journals/ral/PhodapolCLSMD22,https://doi.org/10.1109/LRA.2021.3137555,Robotics
Multilayered Center-of-Pressure Sensors for Robot Fingertips and Adaptive Feedback Control.,2017,Yosuke Suzuki,journals/ral/Suzuki17,https://doi.org/10.1109/LRA.2017.2723469,Robotics
Self-efficacy using fuzzy control for long-term communication in robot-assisted language learning.,2013,Akihiro Yorita & János Botzheim & Naoyuki Kubota,conf/iros/YoritaBK13,https://doi.org/10.1109/IROS.2013.6697183,Robotics
A robotic architecture for action selection and behavioral organization inspired by human cognition.,2012,Mathis Richter & Yulia Sandamirskaya & Gregor Schöner,conf/iros/RichterSS12,https://doi.org/10.1109/IROS.2012.6386153,Robotics
Adaptation for situational-aware cyber-physical systems driven by energy consumption and human safety.,2017,Mai Abusair & Mohammad Sharaf & Henry Muccini & Paola Inverardi,conf/ecsa/AbusairSMI17,https://doi.org/10.1145/3129790.3129792,Software_Architecture
An adaptive controller for autonomous underwater vehicles.,2015,Corina Barbalata & Valerio De Carolis & Matthew W. Dunnigan & Yvan R. Petillot & David M. Lane,conf/iros/BarbalataCDPL15,https://doi.org/10.1109/IROS.2015.7353590,Robotics
Adaptive neural oscillators with synaptic plasticity for locomotion control of a snake-like robot with screw-drive mechanism.,2013,Timo Nachstedt & Florentin Wörgötter & Poramate Manoonpong & Ryo Ariizumi & Yuichi Ambe & Fumitoshi Matsuno,conf/icra/NachstedtWMAAM13,https://doi.org/10.1109/ICRA.2013.6631050,Robotics
Structureless pose-graph loop-closure with a multi-camera system on a self-driving car.,2013,Gim Hee Lee & Friedrich Fraundorfer & Marc Pollefeys,conf/iros/LeeFP13a,https://doi.org/10.1109/IROS.2013.6696407,Robotics
Self-Actuating Asymmetric Platinum Catalytic Mobile Nanorobot.,2014,Jingjing Bao & Zhan Yang & Masahiro Nakajima & Yajing Shen & Masaru Takeuchi & Qiang Huang 0002 & Toshio Fukuda,journals/trob/BaoYNSTHF14,https://doi.org/10.1109/TRO.2013.2291618,Robotics
A Finite-Gain Stable Multi-Agent Robot Control Framework with Adaptive Authority Allocation.,2021,Ribin Balachandran & Hrishik Mishra & Michael Panzirsch & Christian Ott 0001,conf/icra/BalachandranMPO21,https://doi.org/10.1109/ICRA48506.2021.9561192,Robotics
Switching Control in Two-Wheeled Self-Balancing Robots.,2021,Nikita Murasovs & Maria Elena Giannaccini & Sumeet S. Aphale,conf/icra/MurasovsGA21,https://doi.org/10.1109/ICRA48506.2021.9561574,Robotics
Incorporating Trust and Self-Confidence Analysis in the Guidance and Control of (Semi)Autonomous Mobile Robotic Systems.,2019,Hamed Saeidi & Yue Wang 0011,journals/ral/Saeidi019,https://doi.org/10.1109/LRA.2018.2886406,Robotics
Inverse reinforcement learning of behavioral models for online-adapting navigation strategies.,2015,Michael Herman & Volker Fischer 0003 & Tobias Gindele & Wolfram Burgard,conf/icra/HermanFGB15,https://doi.org/10.1109/ICRA.2015.7139642,Robotics
A Self-supervised Learning System for Object Detection in Videos Using Random Walks on Graphs.,2021,Juntao Tan & Changkyu Song & Abdeslam Boularias,conf/icra/TanSB21,https://doi.org/10.1109/ICRA48506.2021.9561271,Robotics
A Safety-Aware Kinodynamic Architecture for Human-Robot Collaboration.,2021,Andrea Pupa & Mohammad Arrfou & Gildo Andreoni & Cristian Secchi,journals/ral/PupaAAS21,https://doi.org/10.1109/LRA.2021.3068634,Robotics
A Self-Training Approach-Based Traversability Analysis for Mobile Robots in Urban Environments.,2021,Hyunsuk Lee & Woojin Chung,conf/icra/LeeC21,https://doi.org/10.1109/ICRA48506.2021.9561394,Robotics
An approach for a distributed world model with QoS-based perception algorithm adaptation.,2015,Sebastian Blumenthal & Nico Hochgeschwender & Erwin Prassler & Holger Voos & Herman Bruyninckx,conf/iros/BlumenthalHPVB15,https://doi.org/10.1109/IROS.2015.7353612,Robotics
Multi-Modal Mutual Information (MuMMI) Training for Robust Self-Supervised Deep Reinforcement Learning.,2021,Kaiqi Chen & Yong Lee & Harold Soh,conf/icra/ChenLS21,https://doi.org/10.1109/ICRA48506.2021.9561187,Robotics
A Passive Closing; Tendon Driven; Adaptive Robot Hand for Ultra-Fast; Aerial Grasping and Perching.,2019,Andrew McLaren & Zak Fitzgerald & Geng Gao & Minas V. Liarokapis,conf/iros/McLarenFGL19,https://doi.org/10.1109/IROS40897.2019.8968076,Robotics
Construction of vascular-like microtubes via fluidic axis-translation self-assembly based on multiple hydrogels.,2014,Tao Yue 0001 & Masahiro Nakajima & Masaru Takeuchi & Qiang Huang 0002 & Toshio Fukuda,conf/iros/YueNTHF14,https://doi.org/10.1109/IROS.2014.6942651,Robotics
A stability-considered density-adaptive routing protocol in MANETs.,2013,Weijie Liu 0005 & Wooju Kim,journals/jsa/LiuK13,https://doi.org/10.1016/j.sysarc.2013.05.004,Software_Architecture
Augmented -1 adaptive control of an actuated knee joint exoskeleton: From design to real-time experiments.,2016,Hala Rifai & M. S. Ben Abdessalem & Ahmed Chemori & Samer Mohammed & Yacine Amirat,conf/icra/RifaiACMA16,https://doi.org/10.1109/ICRA.2016.7487794,Robotics
On the performance of selective adaptation in state lattices for mobile robot motion planning in cluttered environments.,2017,Michael E. Napoli & Harel Biggie & Thomas M. Howard,conf/iros/NapoliBH17,https://doi.org/10.1109/IROS.2017.8206309,Robotics
A flexible architecture to enhance wearable robots: Integration of EMG-informed models.,2015,Elena Ceseracciu & Alice Mantoan & Marco Matteo Bassa & Juan C. Moreno 0001 & José Luis Pons & Guillermo Asin Prieto & Antonio J. del Ama & Ester Marquez-Sanchez & Ángel Gil-Agudo & Claudio Pizzolato & David G. Lloyd & Monica Reggiani,conf/iros/CeseracciuMBMPP15,https://doi.org/10.1109/IROS.2015.7353997,Robotics
Security Measuring for Self-adaptive Security.,2014,Antti Evesti & Habtamu Abie & Reijo Savola,conf/ecsa/EvestiAS14,https://doi.org/10.1145/2642803.2642808,Software_Architecture
Increasing the Payload and Terrain Adaptivity of an Untethered Crawling Robot Via Soft-Rigid Coupled Linear Actuators.,2021,Xuguang Dong & Chao Tang & Songwen Jiang & Qi Shao & Huichan Zhao,journals/ral/DongTJSZ21,https://doi.org/10.1109/LRA.2021.3061342,Robotics
A Self-Stabilizing Algorithm for the Foraging Problem in Swarm Robotic Systems.,2016,Guang Zhou & Farokh B. Bastani & Wei Zhu 0002 & I-Ling Yen,conf/iros/ZhouB0Y16,https://doi.org/10.1109/IROS.2016.7759450,Robotics
Active viscoelastic-legged rimless wheel with upper body and its adaptability to irregular terrain.,2012,Junji Kawamoto & Fumihiko Asano,conf/iros/KawamotoA12,https://doi.org/10.1109/IROS.2012.6385579,Robotics
Model Reference Adaptive Control of Multirotor for Missions with Dynamic Change of Payloads During Flight.,2020,Toshiya Maki & Moju Zhao & Fan Shi & Kei Okada & Masayuki Inaba,conf/icra/MakiZSOI20,https://doi.org/10.1109/ICRA40945.2020.9196861,Robotics
Self-Supervised Sparse-to-Dense: Self-Supervised Depth Completion from LiDAR and Monocular Camera.,2019,Fangchang Ma & Guilherme Venturelli Cavalheiro & Sertac Karaman,conf/icra/MaCK19,https://doi.org/10.1109/ICRA.2019.8793637,Robotics
An End-to-End Approach to Self-Folding Origami Structures.,2018,Byoungkwon An & Shuhei Miyashita & Aaron C. Ong & Michael Thomas Tolley & Martin L. Demaine & Erik D. Demaine & Robert J. Wood & Daniela Rus,journals/trob/AnMOTDDWR18,https://doi.org/10.1109/TRO.2018.2862882,Robotics
Augmented Joint Stiffness and Actuation Using Architectures of Soft Pneumatic Actuators.,2018,Nicholas Thompson & Xiaotian Zhang & Fernando Ayala & Elizabeth T. Hsiao-Wecksler & Girish Krishnan,conf/icra/ThompsonZAHK18,https://doi.org/10.1109/ICRA.2018.8460746,Robotics
Robust Locomotion Control of a Self-Balancing and Underactuated Bipedal Exoskeleton: Task Prioritization and Feedback Control.,2021,Ahmed Fahmy Soliman & Barkan Ugurlu,journals/ral/SolimanU21,https://doi.org/10.1109/LRA.2021.3082016,Robotics
Toward adaptive robotic sampling of phytoplankton in the coastal ocean.,2019,Glaucia Moreira Fragoso & Emlyn J. Davies & Jenny E. Ullgren & Renato Mendes & Geir Johnsen & Ingrid Ellingsen & Jo Eidsvik & Martin Ludvigsen & Kanna Rajan,journals/scirobotics/FragosoDUMJEELR19,https://doi.org/10.1126/scirobotics.aav3041,Robotics
Fast Sparse LiDAR Odometry Using Self-Supervised Feature Selection on Intensity Images.,2022,Tiziano Guadagnino & Xieyuanli Chen & Matteo Sodano & Jens Behley & Giorgio Grisetti & Cyrill Stachniss,journals/ral/GuadagninoCSBGS22,https://doi.org/10.1109/LRA.2022.3184454,Robotics
Adaptive Critic Based Optimal Kinematic Control for a Robot Manipulator.,2019,Aiswarya Menon & Ravi Prakash & Laxmidhar Behera,conf/icra/MenonPB19,https://doi.org/10.1109/ICRA.2019.8793684,Robotics
RRA: Models and tools for robotics run-time adaptation.,2015,Luca Gherardi & Nico Hochgeschwender,conf/iros/GherardiH15,https://doi.org/10.1109/IROS.2015.7353608,Robotics
Reconfigurable Self-Sensing Pneumatic Artificial Muscle With Locking Ability Based on Modular Multi-Chamber Soft Actuator.,2022,Jianbin Liu & Zhuo Ma & Yingxue Wang & Siyang Zuo,journals/ral/LiuMWZ22,https://doi.org/10.1109/LRA.2022.3189154,Robotics
Adaptive integration for controlling speed vs. accuracy in multi-rigid body simulation.,2015,Samuel Zapolsky & Evan M. Drumwright,conf/iros/ZapolskyD15,https://doi.org/10.1109/IROS.2015.7354139,Robotics
Exploiting Playbacks in Unsupervised Domain Adaptation for 3D Object Detection in Self-Driving Cars.,2022,Yurong You & Carlos Andres Diaz-Ruiz & Yan Wang 0051 & Wei-Lun Chao & Bharath Hariharan & Mark E. Campbell & Kilian Q. Weinberger,conf/icra/YouD0CHCW22,https://doi.org/10.1109/ICRA46639.2022.9811722,Robotics
Can a Social Robot Encourage Children's Self-Study?,2019,Risa Maeda & Jani Even & Takayuki Kanda 0001,conf/iros/MaedaE019,https://doi.org/10.1109/IROS40897.2019.8967825,Robotics
Development of Joint Module with Two-speed Gear Transmission and Joint Lock Mechanism during Driving for Task Adaptable Robot.,2019,Tasuku Makabe & Takuma Shirai & Yuya Nagamatsu & Kento Kawaharazuka & Fumihito Sugai & Kei Okada & Masayuki Inaba,conf/iros/MakabeSNKSOI19,https://doi.org/10.1109/IROS40897.2019.8968232,Robotics
An ontological architecture for principled and automated system of systems composition.,2020,Abdessalam Elhabbash & Vatsala Nundloll & Yehia Elkhatib & Gordon S. Blair & Vicent Sanz Marco,conf/icse/ElhabbashNEBM20,https://doi.org/10.1145/3387939.3391602,Self-Adaptive_Systems
Meta Preference Learning for Fast User Adaptation in Human-Supervisory Multi-Robot Deployments.,2021,Chao Huang 0027 & Wenhao Luo & Rui Liu,conf/iros/HuangLL21,https://doi.org/10.1109/IROS51168.2021.9636515,Robotics
Toward autonomous architecture: The convergence of digital design; robotics; and the built environment.,2017,Robert Stuart-Smith & Peter Scully,journals/scirobotics/Stuart-SmithS17,https://doi.org/10.1126/scirobotics.aan3686,Robotics
APPLI: Adaptive Planner Parameter Learning From Interventions.,2021,Zizhao Wang & Xuesu Xiao & Bo Liu 0042 & Garrett Warnell & Peter Stone,conf/icra/WangXLWS21,https://doi.org/10.1109/ICRA48506.2021.9561311,Robotics
A Series Elastic; Compact Differential Mechanism: On the Development of Adaptive; Lightweight Robotic Grippers and Hands.,2021,Mojtaba Shahmohammadi & Minas V. Liarokapis,conf/iros/ShahmohammadiL21,https://doi.org/10.1109/IROS51168.2021.9636462,Robotics
Adaptive patrolling by mobile robot for changing visitor trends.,2016,Satoshi Hoshino & Shingo Ugajin,conf/iros/HoshinoU16,https://doi.org/10.1109/IROS.2016.7759041,Robotics
Adaptive Super Twisting Controller for a quadrotor UAV.,2016,Sujit Rajappa & Carlo Masone & Heinrich H. Bülthoff & Paolo Stegagno,conf/icra/RajappaMBS16,https://doi.org/10.1109/ICRA.2016.7487462,Robotics
Snakes on an inclined plane: Learning an adaptive sidewinding motion for changing slopes.,2014,Chaohui Gong & Matthew Tesch & David Rollinson & Howie Choset,conf/iros/GongTRC14,https://doi.org/10.1109/IROS.2014.6942697,Robotics
Evaluation of self-adaptive systems: a women perspective.,2017,Claudia Raibulet & Francesca Arcelli Fontana,conf/ecsa/RaibuletF17,https://doi.org/10.1145/3129790.3129825,Software_Architecture
Design for Sustainability = Runtime Adaptation ∪ Evolution.,2015,Danny Weyns & Mauro Caporuscio & Bahtijar Vogel & Arianit Kurti,conf/ecsa/WeynsCVK15,https://doi.org/10.1145/2797433.2797497,Software_Architecture
Kohonen Self-Organizing Map based Route Planning: A Revisit.,2021,Qingshu Guan & Xiaopeng Hong & Wei Ke & Liangfei Zhang & Guanghui Sun & Yihong Gong,conf/iros/GuanHKZSG21,https://doi.org/10.1109/IROS51168.2021.9636025,Robotics
Adaptive Risk Management with Ontology Linked Evidential Statistics and SDN.,2014,Arto Juhola & Titta Ahola & Kimmo Ahola,conf/ecsa/JuholaAA14,https://doi.org/10.1145/2642803.2642805,Software_Architecture
MIAT Efficient analysis of adaptive variable-rate tasks.,2022,Mohammadreza Sadeghi & Marco Philippi & Amir Mahdian & Frank Slomka,journals/jsa/SadeghiPMS22,https://doi.org/10.1016/j.sysarc.2022.102472,Software_Architecture
Lvio-Fusion: A Self-adaptive Multi-sensor Fusion SLAM Framework Using Actor-critic Method.,2021,Yupeng Jia & Haiyong Luo & Fang Zhao 0003 & Guanlin Jiang & Yuhang Li & Jiaquan Yan & Zhuqing Jiang & Zitian Wang,conf/iros/JiaL0JLYJW21,https://doi.org/10.1109/IROS51168.2021.9635905,Robotics
Improving the performance of self-organized robotic clustering: Modeling and planning sequential changes to the division of labor.,2013,Jung-Hwan Kim & Dylan A. Shell,conf/iros/KimS13,https://doi.org/10.1109/IROS.2013.6696975,Robotics
Adaptive Coordination Strategies for Human-Robot Handovers.,2015,Chien-Ming Huang 0001 & Maya Cakmak & Bilge Mutlu,conf/rss/0001CM15,http://www.roboticsproceedings.org/rss11/p31.html,Robotics
