title,year,authors,key,ee,venue_category
A metric for self-rightability and understanding its relationship to simple morphologies.,2014,Chad C. Kessens & Craig T. Lennon & Jason Collins,conf/iros/KessensLC14,https://doi.org/10.1109/IROS.2014.6943081,Robotics
Self-tuning M-estimators.,2015,Gabriel Agamennoni & Paul Timothy Furgale & Roland Siegwart,conf/icra/AgamennoniFS15,https://doi.org/10.1109/ICRA.2015.7139840,Robotics
EKF-Based Real-Time Self-Attitude Estimation With Camera DNN Learning Landscape Regularities.,2021,Ryota Ozaki & Yoji Kuroda,journals/ral/OzakiK21,https://doi.org/10.1109/LRA.2021.3060442,Robotics
Obstacle-aware Adaptive Informative Path Planning for UAV-based Target Search.,2019,Ajith Anil Meera & Marija Popovic & Alexander Millane & Roland Siegwart,conf/icra/MeeraPMS19,https://doi.org/10.1109/ICRA.2019.8794345,Robotics
Adaptive Probabilistic Vehicle Trajectory Prediction Through Physically Feasible Bayesian Recurrent Neural Network.,2019,Chen Tang & Jianyu Chen & Masayoshi Tomizuka,conf/icra/TangCT19,https://doi.org/10.1109/ICRA.2019.8794130,Robotics
Grasping Detection Network with Uncertainty Estimation for Confidence-Driven Semi-Supervised Domain Adaptation.,2020,Haiyue Zhu & Yiting Li & Fengjun Bai & Wenjie Chen & Xiaocong Li & Jun Ma 0008 & Chek Sing Teo & Pey Yuen Tao & Wei Lin 0002,conf/iros/ZhuLBCL0TTL20,https://doi.org/10.1109/IROS45743.2020.9341056,Robotics
Driving Style Encoder: Situational Reward Adaptation for General-Purpose Planning in Automated Driving.,2020,Sascha Rosbach & Vinit James & Simon Großjohann & Silviu Homoceanu & Xing Li & Stefan Roth 0001,conf/icra/RosbachJGHL020,https://doi.org/10.1109/ICRA40945.2020.9196778,Robotics
A Navigation Architecture for Ackermann Vehicles in Precision Farming.,2020,Renzo Fabrizio Carpio & Ciro Potena & Jacopo Maiolini & Giovanni Ulivi & Nicolás Bono Rosselló & Emanuele Garone & Andrea Gasparri,journals/ral/CarpioPMURGG20,https://doi.org/10.1109/LRA.2020.2967306,Robotics
Real-Time clustering and LiDAR-camera fusion on embedded platforms for self-driving cars.,2020,Micaela Verucchi & Luca Bartoli & Fabio Bagni & Francesco Gatti & Paolo Burgio & Marko Bertogna,conf/irc/VerucchiBBGBB20,https://doi.org/10.1109/IRC.2020.00068,Robotics
An Adaptive Sampling Approach for Evaluating Robot Self-Righting Capabilities.,2018,Galen E. Mullins & Chad Kessens & Satyandra K. Gupta,journals/ral/MullinsKG18,https://doi.org/10.1109/LRA.2018.2864350,Robotics
Passive Virtual Fixtures Adaptation in Minimally Invasive Robotic Surgery.,2018,Mario Selvaggio & Giuseppe Andrea Fontanelli & Fanny Ficuciello & Luigi Villani & Bruno Siciliano,journals/ral/SelvaggioFFVS18,https://doi.org/10.1109/LRA.2018.2849876,Robotics
An Adaptive Three-Fingered Prismatic Gripper With Passive Rotational Joints.,2016,Spencer B. Backus & Aaron M. Dollar,journals/ral/BackusD16,https://doi.org/10.1109/LRA.2016.2516506,Robotics
Self-Supervised Person Detection in 2D Range Data using a Calibrated Camera.,2021,Dan Jia & Mats Steinweg & Alexander Hermans & Bastian Leibe,conf/icra/JiaSHL21,https://doi.org/10.1109/ICRA48506.2021.9561699,Robotics
Self-Supervised Motion Retargeting with Safety Guarantee.,2021,Sungjoon Choi & Min Jae Song & Hyemin Ahn & Joohyung Kim,conf/icra/ChoiSAK21,https://doi.org/10.1109/ICRA48506.2021.9560860,Robotics
Adaptive collective decision-making in limited robot swarms without communication.,2013,Serge Kernbach & Dagmar Häbe & Olga Kernbach & Ronald Thenius & Gerald Radspieler & Toshifumi Kimura & Thomas Schmickl,journals/ijrr/KernbachHKTRKS13,https://doi.org/10.1177/0278364912468636,Robotics
Shared Autonomy for Safety Between a Self-reconfigurable Robot and a Teleoperator Using Multi-layer Fuzzy Logic.,2022,Raul F. G. Azcarate & S. C. Daniela & Abdullah Aamir Hayat & Lim Yi & M. A. Viraj J. Muthugala & Q. R. Tang & A. P. Povendhan & K. J. K. Leong & Mohan Rajesh Elara,conf/iros/AzcarateDHYMTPL22,https://doi.org/10.1109/IROS47612.2022.9981872,Robotics
Hybrid Hierarchical Learning for Adaptive Persuasion in Human-Robot Interaction.,2022,Shane Saunderson & Goldie Nejat,journals/ral/SaundersonN22,https://doi.org/10.1109/LRA.2022.3140813,Robotics
An Adaptive Walking Robot With Reconfigurable Mechanisms Using Shape Morphing Joints.,2019,Jiefeng Sun & Jianguo Zhao,journals/ral/SunZ19,https://doi.org/10.1109/LRA.2019.2893439,Robotics
Stereo Matching by Self-supervision of Multiscopic Vision.,2021,Weihao Yuan & Yazhan Zhang & Bingkun Wu & Siyu Zhu 0001 & Ping Tan & Michael Yu Wang & Qifeng Chen,conf/iros/YuanZWZTWC21,https://doi.org/10.1109/IROS51168.2021.9636616,Robotics
Powered Knee and Ankle Prosthesis With Adaptive Control Enables Climbing Stairs With Different Stair Heights; Cadences; and Gait Patterns.,2022,Sarah Hood & Lukas Gabert & Tommaso Lenzi,journals/trob/HoodGL22,https://doi.org/10.1109/TRO.2022.3152134,Robotics
A Self-Biasing Shape Memory Alloy Gripper for Lightweight Applications.,2021,Sean Thomas & Gabriel Maquignaz & Adrien Thabuis & Yves Perriard,conf/iros/ThomasMTP21,https://doi.org/10.1109/IROS51168.2021.9636155,Robotics
Decoupled nonlinear adaptive control of position and stiffness for pneumatic soft robots.,2021,Maja Trumic & Kosta Jovanovic & Adriano Fagiolini,journals/ijrr/TrumicJF21,https://doi.org/10.1177/0278364920903787,Robotics
ReachFlow: An Online Safety Assurance Framework for Waypoint-Following of Self-driving Cars.,2020,Qin Lin & Xin Chen 0002 & Aman Khurana & John M. Dolan,conf/iros/LinCKD20,https://doi.org/10.1109/IROS45743.2020.9341122,Robotics
Towards Adaptive Benthic Habitat Mapping.,2020,Jackson Shields & Oscar Pizarro & Stefan B. Williams,conf/icra/ShieldsPW20,https://doi.org/10.1109/ICRA40945.2020.9196811,Robotics
Design of an under-actuated wrist based on adaptive synergies.,2017,Simona Casini & Vinicio Tincani & Giuseppe Averta & Mattia Poggiani & Cosimo Della Santina & Edoardo Battaglia & Manuel G. Catalano & Matteo Bianchi 0002 & Giorgio Grioli & Antonio Bicchi,conf/icra/CasiniTAPSBC0GB17,https://doi.org/10.1109/ICRA.2017.7989789,Robotics
Combining Domain Adaptation and Spatial Consistency for Unseen Fruits Counting: A Quasi-Unsupervised Approach.,2020,Enrico Bellocchio & Gabriele Costante & Silvia Cascianelli & Mario Luca Fravolini & Paolo Valigi,journals/ral/BellocchioCCFV20,https://doi.org/10.1109/LRA.2020.2966398,Robotics
Bio-inspired friction switches: Adaptive pulley systems.,2013,Konstantinos Dermitzakis & Juan Pablo Carbajal,conf/iros/DermitzakisC13,https://doi.org/10.1109/IROS.2013.6696464,Robotics
Dark Reciprocal-Rank: Teacher-to-student Knowledge Transfer from Self-localization Model to Graph-convolutional Neural Network.,2021,Koji Takeda & Kanji Tanaka,conf/icra/TakedaT21,https://doi.org/10.1109/ICRA48506.2021.9561158,Robotics
Adaptive motor control and learning in a spiking neural network realised on a mixed-signal neuromorphic processor.,2019,Sebastian Glatz & Julien N. P. Martel & Raphaela Kreiser & Ning Qiao & Yulia Sandamirskaya,conf/icra/GlatzMKQS19,https://doi.org/10.1109/ICRA.2019.8794145,Robotics
Research contributions on adaptive software architectures: a Brazilian female perspective at UNICAMP.,2016,Sheila K. Venero & Jane Dirce A. Sandim Eleuterio & Cecília M. F. Rubira,conf/ecsa/VeneroER16,http://dl.acm.org/citation.cfm?id=3004851,Software_Architecture
Improving Bandwidth Efficiency with Self-Adaptation for Data Marshalling on the Example of a Self-Driving Miniature Car.,2015,Federico Giaimo & Hugo Sica de Andrade & Christian Berger 0001 & Ivica Crnkovic,conf/ecsa/GiaimoABC15,https://doi.org/10.1145/2797433.2797454,Software_Architecture
ReFrESH: A self-adaptation framework to support fault tolerance in field mobile robots.,2014,Yanzhe Cui & Richard M. Voyles & Joshua T. Lane & Mohammad H. Mahoor,conf/iros/CuiVLM14,https://doi.org/10.1109/IROS.2014.6942765,Robotics
Visual Attention-Based Self-Supervised Absolute Depth Estimation Using Geometric Priors in Autonomous Driving.,2022,Jie Xiang & Yun Wang & Lifeng An & Haiyang Liu & Zijun Wang & Jian Liu,journals/ral/XiangWALWL22,https://doi.org/10.1109/LRA.2022.3210298,Robotics
Empirical resilience evaluation of an architecture-based self-adaptive software system.,2014,Javier Cámara & Pedro Correia & Rogério de Lemos & Marco Vieira,conf/qosa/CamaraCLV14,https://doi.org/10.1145/2602576.2602577,Software_Architecture
Terrain adaptive odometry for mobile skid-steer robots.,2013,Michal Reinstein & Vladimir Kubelka & Karel Zimmermann,conf/icra/ReinsteinKZ13,https://doi.org/10.1109/ICRA.2013.6631247,Robotics
Adaptive nonparametric kinematic modeling of concentric tube robots.,2016,Georgios Fagogenis & Christos Bergeles & Pierre E. Dupont,conf/iros/FagogenisBD16,https://doi.org/10.1109/IROS.2016.7759636,Robotics
From Key Positions to Optimal Basis Functions for Probabilistic Adaptive Control.,2022,Julius Jankowski & Mattia Racca & Sylvain Calinon,journals/ral/JankowskiRC22,https://doi.org/10.1109/LRA.2022.3146614,Robotics
Visual Domain Adaptation Exploiting Confidence-Samples.,2019,Song Tang 0001 & Yunfeng Ji & Jianzhi Lyu & Jinpeng Mi & Qingdu Li & Jianwei Zhang 0001,conf/iros/TangJLML019,https://doi.org/10.1109/IROS40897.2019.8967714,Robotics
Load Sharing Design of a Multi-legged Adaptable Gripper With Gecko-Inspired Controllable Adhesion.,2021,Xiaosong Li & Xinxin Li & Lvzhou Li & Yonggang Meng & Yu Tian,journals/ral/LiLLMT21,https://doi.org/10.1109/LRA.2021.3107603,Robotics
Real-Time Adaptive Assembly Scheduling in Human-Multi-Robot Collaboration According to Human Capability*.,2020,Shaobo Zhang & Yi Chen & Jun Zhang & Yunyi Jia,conf/icra/ZhangCZJ20,https://doi.org/10.1109/ICRA40945.2020.9196618,Robotics
Design Criteria to Architect Continuous Experimentation for Self-Driving Vehicles.,2017,Federico Giaimo & Christian Berger 0001,conf/icsa/GiaimoB17,https://doi.org/10.1109/ICSA.2017.36,Software_Architecture
SRAC: Self-Reflective Risk-Aware Artificial Cognitive models for robot response to human activities.,2016,Hao Zhang 0011 & Christopher M. Reardon & Fei Han 0002 & Lynne E. Parker,conf/icra/ZhangRHP16,https://doi.org/10.1109/ICRA.2016.7487503,Robotics
A locally adaptive online grasp control strategy using array sensor force feedback.,2012,Mike Stachowsky & Medhat Moussa & Hussein A. Abdullah,conf/iros/StachowskyMA12,https://doi.org/10.1109/IROS.2012.6385926,Robotics
On the Development of Adaptive; Tendon-Driven; Wearable Exo-Gloves for Grasping Capabilities Enhancement.,2019,Lucas Gerez & Junan Chen & Minas V. Liarokapis,journals/ral/GerezCL19,https://doi.org/10.1109/LRA.2019.2890853,Robotics
Basic Implementation of FPGA-GPU Dual SoC Hybrid Architecture for Low-Latency Multi-DOF Robot Motion Control.,2020,Yuya Nagamatsu & Fumihito Sugai & Kei Okada & Masayuki Inaba,conf/iros/NagamatsuSOI20,https://doi.org/10.1109/IROS45743.2020.9341602,Robotics
Communication adaptive multi-robot simultaneous localization and tracking via hybrid measurement and belief sharing.,2014,Chun-Kai Chang & Chun-Hua Chang & Chieh-Chih Wang,conf/icra/ChangCW14,https://doi.org/10.1109/ICRA.2014.6907594,Robotics
Self-Sensing and Feedback Control for a Twin Coil Spring-Based Flexible Ultrasonic Motor.,2020,Yunosuke Sato & Ayato Kanada & Tomoaki Mashimo,journals/ral/SatoKM20,https://doi.org/10.1109/LRA.2020.3008118,Robotics
Adaptations of omnidirectional driving gears to practical purposes.,2013,Kenjiro Tadakuma & Riichiro Tadakuma & Minoru Takagi & Kyohei Ioka & Gaku Matsui & Kenichi Komura & Erick Fernando Moya Arimie & Takahiro Akaike & Yuichi Tsumaki,conf/iros/TadakumaTTIMKAAT13,https://doi.org/10.1109/IROS.2013.6696641,Robotics
A Self-Supervised Near-to-Far Approach for Terrain-Adaptive Off-Road Autonomous Driving.,2021,Orighomisan Mayuku & Brian W. Surgenor & Joshua A. Marshall,conf/icra/MayukuSM21,https://doi.org/10.1109/ICRA48506.2021.9562029,Robotics
Preliminary evaluation of a new control approach to achieve speed adaptation in robotic transfemoral prostheses.,2014,Tommaso Lenzi & Levi J. Hargrove & Jonathon W. Sensinger,conf/iros/LenziHS14,https://doi.org/10.1109/IROS.2014.6942836,Robotics
Self-reconfiguration of modular underwater robots using an energy heuristic.,2017,Lidia Furno & Mogens Blanke & Roberto Galeazzi & David Johan Christensen,conf/iros/FurnoBGC17,https://doi.org/10.1109/IROS.2017.8206530,Robotics
A Bioinspired Composite Finger With Self-Locking Joints.,2021,Qiqiang Hu & Hanjin Huang & Erbao Dong & Dong Sun 0001,journals/ral/HuHDS21,https://doi.org/10.1109/LRA.2021.3056345,Robotics
Intrinsically Motivated Self-Supervised Deep Sensorimotor Learning for Grasping.,2018,Takeshi Takahashi 0002 & Michael William Lanighan & Roderic A. Grupen,conf/iros/0002LG18,https://doi.org/10.1109/IROS.2018.8593424,Robotics
Combining spiking motor primitives with a behaviour-based architecture to model locomotion for six-legged robots.,2019,Juan Camilo Vasquez Tieck & Jacqueline Rutschke & Jacques Kaiser & Martin Schulze & Timothee Buettner & Daniel Reichard & Arne Roennau & Rüdiger Dillmann,conf/iros/TieckRKSBRRD19,https://doi.org/10.1109/IROS40897.2019.8968128,Robotics
The X-Face: An improved planar passive mechanical connector for modular self-reconfigurable robots.,2012,Nick Eckenstein & Mark Yim,conf/iros/EckensteinY12,https://doi.org/10.1109/IROS.2012.6386150,Robotics
A Hierarchical Deliberative-Reactive System Architecture for Task and Motion Planning in Partially Known Environments.,2022,Vasileios Vasilopoulos & Sebastian Castro & William Vega-Brown & Daniel E. Koditschek & Nicholas Roy,conf/icra/VasilopoulosCVK22,https://doi.org/10.1109/ICRA46639.2022.9811936,Robotics
Self-Triggered Coverage Control for Mobile Sensors.,2023,Erick J. Rodríguez-Seda & Xiaotian Xu & Josep M. Olm & Arnau Dòria-Cerezo & Yancy Diaz-Mercado,journals/trob/RodriguezSedaXODD23,https://doi.org/10.1109/TRO.2022.3197339,Robotics
Asynchronous Adaptive Sampling and Reduced-Order Modeling of Dynamic Processes by Robot Teams via Intermittently Connected Networks.,2020,Hannes Rovina & Tahiya Salam & Yiannis Kantaros & M. Ani Hsieh,conf/iros/RovinaSKH20,https://doi.org/10.1109/IROS45743.2020.9341636,Robotics
A Fabrication Free; 3D Printed; Multi-Material; Self-Sensing Soft Actuator.,2020,Travis Hainsworth & Lawrence Smith & Sebastian Alexander & Robert MacCurdy,journals/ral/HainsworthSAM20,https://doi.org/10.1109/LRA.2020.2986760,Robotics
Decentralised Self-Organising Maps for Multi-Robot Information Gathering.,2020,Graeme Best & Geoffrey A. Hollinger,conf/iros/BestH20,https://doi.org/10.1109/IROS45743.2020.9341106,Robotics
Self-Specialization of General Robot Plans Based on Experience.,2019,Sebastian Koralewski & Gayane Kazhoyan & Michael Beetz,journals/ral/KoralewskiKB19,https://doi.org/10.1109/LRA.2019.2928771,Robotics
Trajectory planning with adaptive control primitives for autonomous surface vehicles operating in congested civilian traffic.,2014,Brual C. Shah & Petr Svec & Ivan R. Bertaska & Wilhelm Klinger & Armando J. Sinisterra & Karl von Ellenrieder & Manhar Dhanak & Satyandra K. Gupta,conf/iros/ShahSBKSEDG14,https://doi.org/10.1109/IROS.2014.6942875,Robotics
Towards secure architecture-based adaptations.,2019,Narges Khakpour & Charilaos Skandylas & Goran Saman Nariman & Danny Weyns,conf/icse/KhakpourSNW19,https://doi.org/10.1109/SEAMS.2019.00023,Self-Adaptive_Systems
Real-Time Trajectory Adaptation for Quadrupedal Locomotion using Deep Reinforcement Learning.,2021,Siddhant Gangapurwala & Mathieu Geisert & Romeo Orsolino & Maurice F. Fallon & Ioannis Havoutis,conf/icra/GangapurwalaGOF21,https://doi.org/10.1109/ICRA48506.2021.9561639,Robotics
Learning Category-Level Generalizable Object Manipulation Policy Via Generative Adversarial Self-Imitation Learning From Demonstrations.,2022,Hao Shen & Weikang Wan & He Wang 0010,journals/ral/ShenWW22,https://doi.org/10.1109/LRA.2022.3196122,Robotics
Towards self-assembled structures with mobile climbing robots.,2015,Lucian Cucu & Michael Rubenstein & Radhika Nagpal,conf/icra/CucuRN15,https://doi.org/10.1109/ICRA.2015.7139454,Robotics
A Contact-Triggered Adaptive Soft Suction Cup.,2022,Tianqi Yue & Weiyong Si & Alix J. Partridge & Chenguang Yang & Andrew T. Conn & Hermes Bloomfield-Gadêlha & Jonathan Rossiter,journals/ral/YueSPYCBR22,https://doi.org/10.1109/LRA.2022.3147245,Robotics
Software QoS enhancement through self-adaptation and formal models.,2014,Raffaela Mirandola & Diego Perez-Palacin,conf/qosa/MirandolaP14,https://doi.org/10.1145/2602576.2611459,Software_Architecture
Sliding-Layer Laminates: A Robotic Material Enabling Robust and Adaptable Undulatory Locomotion.,2018,Mingsong Jiang & Nick Gravish,conf/iros/JiangG18,https://doi.org/10.1109/IROS.2018.8594421,Robotics
Learning With Dual Demonstration Domains: Random Domain-Adaptive Meta-Learning.,2022,Ziye Hu & Wei Li 0055 & Zhongxue Gan & Weikun Guo & Jiwei Zhu & Xiang Gao & Xuyun Yang & Yueyan Peng & Zhihao Zuo & James Zhiqing Wen & Decheng Zhou,journals/ral/HuLGGZGYPZWZ22,https://doi.org/10.1109/LRA.2022.3145088,Robotics
Adaptive Learning Attention Network for Underwater Image Enhancement.,2022,Shiben Liu & Huijie Fan & Sen Lin & Qiang Wang 0015 & Naida Ding & Yandong Tang,journals/ral/LiuFLWDT22,https://doi.org/10.1109/LRA.2022.3156176,Robotics
Priority oriented adaptive control of kinematically redundant manipulators.,2012,Hamid Sadeghian & Mehdi Keshmiri & Luigi Villani & Bruno Siciliano,conf/icra/SadeghianKVS12,https://doi.org/10.1109/ICRA.2012.6224841,Robotics
Neuromechanical Model-Based Adaptive Control of Bilateral Ankle Exoskeletons: Biological Joint Torque and Electromyogram Reduction Across Walking Conditions.,2022,Guillaume Durandau & Wolfgang F. Rampeltshammer & Herman van der Kooij & Massimo Sartori,journals/trob/DurandauRKS22,https://doi.org/10.1109/TRO.2022.3170239,Robotics
Mutation Sensitive Correlation Filter for Real-Time UAV Tracking with Adaptive Hybrid Label.,2021,Guangze Zheng 0001 & Changhong Fu 0001 & Junjie Ye & Fuling Lin & Fangqiang Ding,conf/icra/Zheng0YLD21,https://doi.org/10.1109/ICRA48506.2021.9561931,Robotics
Self-Assembly Magnetic Chain Unit for Bulk Biomaterial Actuation.,2019,Haojian Lu & Yanting Liu & Yuanyuan Yang 0002 & Xiong Yang & Rong Tan & Yajing Shen,journals/ral/LuLYYTS19,https://doi.org/10.1109/LRA.2018.2887205,Robotics
Adaptive Coordinating Construction of Truss Structures Using Distributed Equal-Mass Partitioning.,2014,Seung-kook Yun & Daniela Rus,journals/trob/YunR14,https://doi.org/10.1109/TRO.2013.2279643,Robotics
A new model for self-organized robotic clustering: Understanding boundary induced densities and cluster compactness.,2015,Jung-Hwan Kim & Dylan A. Shell,conf/icra/KimS15,https://doi.org/10.1109/ICRA.2015.7140019,Robotics
A Self-Supervised Sampler for Efficient Action Recognition: Real-World Applications in Surveillance Systems.,2022,Minseok Seo & Donghyeon Cho & Sangwoo Lee & Jongchan Park & Daehan Kim & Jaemin Lee & Jingi Ju & Hyeoncheol Noh & Dong-Geol Choi,journals/ral/SeoCLPKLJNC22,https://doi.org/10.1109/LRA.2021.3139369,Robotics
A Multi-DoF Exoskeleton Haptic Device for the Grasping of a Compliant Object Adapting to a User's Motion Using Jamming Transitions.,2023,Ryohei Michikawa & Takahiro Endo & Fumitoshi Matsuno,journals/trob/MichikawaEM23,https://doi.org/10.1109/TRO.2022.3192979,Robotics
Aerial Transportation of Unknown Payloads: Adaptive Path Tracking for Quadrotors.,2020,Viswa N. Sankaranarayanan & Spandan Roy & Simone Baldi,conf/iros/Sankaranarayanan20,https://doi.org/10.1109/IROS45743.2020.9341402,Robotics
A self-aligning gripper using an electrostatic/gecko-like adhesive.,2016,Mohammad Dadkhah & Zhanyue Zhao & Nicholas Wettels & Matthew Spenko,conf/iros/DadkhahZWS16,https://doi.org/10.1109/IROS.2016.7759172,Robotics
Locomotion Envelopes for Adaptive Control of Powered Ankle Prostheses.,2018,Neil Dhir & Houman Dallali & Evandro Maicon Ficanha & Guilherme Aramizo Ribeiro & Mo Rastgaar,conf/icra/DhirDFRR18,https://doi.org/10.1109/ICRA.2018.8460929,Robotics
Intent aware adaptive admittance control for physical Human-Robot Interaction.,2015,Isura Ranatunga & Sven Cremer & Dan O. Popa & Frank L. Lewis,conf/icra/RanatungaCPL15,https://doi.org/10.1109/ICRA.2015.7139988,Robotics
Adaptive Bias and Attitude Observer on the Special Orthogonal Group for True-North Gyrocompass Systems: Theory and Preliminary Results.,2018,Andrew R. Spielvogel & Louis L. Whitcomb,conf/rss/SpielvogelW18,http://www.roboticsproceedings.org/rss14/p34.html,Robotics
Deep Reinforcement Learning for Robot Collision Avoidance With Self-State-Attention and Sensor Fusion.,2022,Yiheng Han & Irvin Haozhe Zhan & Wang Zhao & Jia Pan & Ziyang Zhang & Yaoyuan Wang & Yong-Jin Liu,journals/ral/HanZZPZWL22,https://doi.org/10.1109/LRA.2022.3178791,Robotics
Diagnosing architectural run-time failures.,2013,Paulo Casanova & David Garlan & Bradley R. Schmerl & Rui Abreu 0001,conf/icse/CasanovaGSA13,https://doi.org/10.1109/SEAMS.2013.6595497,Self-Adaptive_Systems
Adaptive control for robot navigation in human environments based on social force model.,2016,Chen Wang & Yanan Li 0001 & Shuzhi Sam Ge & Tong Heng Lee,conf/icra/WangLGL16,https://doi.org/10.1109/ICRA.2016.7487791,Robotics
Self-Propelled Soft Everting Toroidal Robot for Navigation and Climbing in Confined Spaces.,2022,Nelson G. Badillo Perez & Margaret M. Coad,conf/iros/PerezC22,https://doi.org/10.1109/IROS47612.2022.9981175,Robotics
Between-leg coupling schemes for passively-adaptive non-redundant legged robots.,2017,Oren Y. Kanner & Nicolas Rojas 0002 & Aaron M. Dollar,conf/icra/KannerRD17,https://doi.org/10.1109/ICRA.2017.7989129,Robotics
Adaptive modeling of a fully hysteretic Magneto-Rheological clutch.,2012,Peyman Yadmellat & Mehrdad Radji Kermani,conf/icra/YadmellatK12,https://doi.org/10.1109/ICRA.2012.6224724,Robotics
Pinbot: A Walking Robot with Locking Pin Arrays for Passive Adaptability to Rough Terrains.,2020,Seonghoon Noh & Aaron M. Dollar,conf/icra/NohD20,https://doi.org/10.1109/ICRA40945.2020.9197342,Robotics
Explicit Domain Adaptation With Loosely Coupled Samples.,2020,Oliver Scheel & Loren Arthur Schwarz & Nassir Navab & Federico Tombari,journals/ral/ScheelSNT20,https://doi.org/10.1109/LRA.2020.3012127,Robotics
Multi-step prediction of nonlinear Gaussian Process dynamics models with adaptive Gaussian mixtures.,2015,Jason Hardy & Frank Havlak & Mark E. Campbell,journals/ijrr/HardyHC15,https://doi.org/10.1177/0278364915584007,Robotics
Software architecture and task plan co-adaptation for mobile service robots.,2020,Javier Cámara & Bradley R. Schmerl & David Garlan,conf/icse/CamaraSG20,https://doi.org/10.1145/3387939.3391591,Self-Adaptive_Systems
Model-Free Online Neuroadaptive Controller With Intent Estimation for Physical Human-Robot Interaction.,2020,Sven Cremer & Sumit Kumar Das & Indika Bandara Wijayasinghe & Dan O. Popa & Frank L. Lewis,journals/trob/CremerDWPL20,https://doi.org/10.1109/TRO.2019.2946721,Robotics
H-VLO: Hybrid LiDAR-Camera Fusion For Self-Supervised Odometry.,2022,Eren Aydemir & Naida Fetic & Mustafa Unel,conf/iros/AydemirFU22,https://doi.org/10.1109/IROS47612.2022.9981111,Robotics
Multi-robot path planning for budgeted active perception with self-organising maps.,2016,Graeme Best & Jan Faigl & Robert Fitch,conf/iros/BestFF16,https://doi.org/10.1109/IROS.2016.7759489,Robotics
Vision-Based Self-Adaptive Gripping in a Trimodal Robotic Sorting End-Effector.,2022,Rasoul Sadeghian & Shahrooz Shahin & Sina Sareh,journals/ral/SadeghianSS22,https://doi.org/10.1109/LRA.2022.3140793,Robotics
Self-Propelled Swimming Microrobot Using Electroosmotic Propulsion and Biofuel Cell.,2018,Toshiro Yamanaka & Fumihito Arai,journals/ral/YamanakaA18,https://doi.org/10.1109/LRA.2018.2800103,Robotics
Self-supervised learning of grasp dependent tool affordances on the iCub Humanoid robot.,2015,Tanis Mar & Vadim Tikhanoff & Giorgio Metta & Lorenzo Natale,conf/icra/MarTMN15,https://doi.org/10.1109/ICRA.2015.7139640,Robotics
Real-Time Dense Mapping for Self-Driving Vehicles using Fisheye Cameras.,2019,Zhaopeng Cui & Lionel Heng & Ye Chuan Yeo & Andreas Geiger 0001 & Marc Pollefeys & Torsten Sattler,conf/icra/CuiHYGPS19,https://doi.org/10.1109/ICRA.2019.8793884,Robotics
A Framework for Robot Manipulation: Skill Formalism; Meta Learning and Adaptive Control.,2019,Lars Johannsmeier & Malkin Gerchow & Sami Haddadin,conf/icra/JohannsmeierGH19,https://doi.org/10.1109/ICRA.2019.8793542,Robotics
Introduction to the special issue of the 16th ACM workshop on Adaptive and Reflective Middleware (ARM).,2019,Abhishek Dubey & Marisol García-Valls,journals/jsa/DubeyG19,https://doi.org/10.1016/j.sysarc.2019.03.006,Software_Architecture
Tribot: A deployable; self-righting and multi-locomotive origami robot.,2017,Zhenishbek Zhakypov & Christoph H. Belke & Jamie Paik,conf/iros/ZhakypovBP17,https://doi.org/10.1109/IROS.2017.8206445,Robotics
A Safety-Aware Architecture for Task Scheduling and Execution for Human-Robot Collaboration.,2021,Andrea Pupa & Cristian Secchi,conf/iros/PupaS21,https://doi.org/10.1109/IROS51168.2021.9636855,Robotics
A Domain-Adapted Machine Learning Approach for Visual Evaluation and Interpretation of Robot-Assisted Surgery Skills.,2022,Abed Soleymani & Xingyu Li & Mahdi Tavakoli,journals/ral/SoleymaniLT22,https://doi.org/10.1109/LRA.2022.3186769,Robotics
Geometry-Aware Unsupervised Domain Adaptation for Stereo Matching.,2021,Hiroki Sakuma & Yoshinori Konishi,conf/icra/SakumaK21,https://doi.org/10.1109/ICRA48506.2021.9561628,Robotics
A Variable Degree-of-Freedom and Self-Sensing Soft Bending Actuator Based on Conductive Liquid Metal and Thermoplastic Polymer Composites.,2018,Yufei Hao & Zemin Liu & Zhexin Xie & Xi Fang & Tianmiao Wang & Li Wen,conf/iros/HaoLXFWW18,https://doi.org/10.1109/IROS.2018.8593658,Robotics
Cockroach-inspired winged robot reveals principles of ground-based dynamic self-righting.,2016,Chen Li 0017 & Chad C. Kessens & Austin Young & Ronald S. Fearing & Robert J. Full,conf/iros/0017KYFF16,https://doi.org/10.1109/IROS.2016.7759334,Robotics
Hierarchical online domain adaptation of deformable part-based models.,2016,Jiaolong Xu & David Vázquez 0001 & Krystian Mikolajczyk & Antonio M. López 0001,conf/icra/XuVML16,https://doi.org/10.1109/ICRA.2016.7487769,Robotics
ARChemist: Autonomous Robotic Chemistry System Architecture.,2022,Hatem Fakhruldeen & Gabriella Pizzuto & Jakub Glowacki & Andrew Ian Cooper,conf/icra/FakhruldeenPGC22,https://doi.org/10.1109/ICRA46639.2022.9811996,Robotics
Correlation filter-based self-paced object tracking.,2017,Wenhui Huang & Jason Gu & Xin Ma 0001 & Yibin Li 0001,conf/icra/HuangGML17,https://doi.org/10.1109/ICRA.2017.7989513,Robotics
