title,year,authors,key,ee,venue_category
Adapting our view of software adaptation: an architectural perspective (keynote).,2014,Nenad Medvidovic,conf/icse/Medvidovic14,https://doi.org/10.1145/2593929.2593949,Self-Adaptive_Systems
Adaptive sampling using mobile sensor networks.,2012,Shuo Huang & Jindong Tan,conf/icra/HuangT12,https://doi.org/10.1109/ICRA.2012.6224765,Robotics
An Unsupervised Domain Adaptive Approach for Multimodal 2D Object Detection in Adverse Weather Conditions.,2022,George Eskandar & Robert A. Marsden & Pavithran Pandiyan & Mario Döbler & Karim Guirguis & Bin Yang 0009,conf/iros/EskandarMPDGY22,https://doi.org/10.1109/IROS47612.2022.9982109,Robotics
"Corrections to ""Starfish Inspired Milli Soft Robot With Omnidirectional Adaptive Locomotion Ability"".",2021,Xiong Yang & Rong Tan & Haojian Lu & Yajing Shen,journals/ral/YangTLS21a,https://doi.org/10.1109/LRA.2021.3074001,Robotics
Self-supervised Learning of LiDAR Odometry for Robotic Applications.,2021,Julian Nubert & Shehryar Khattak & Marco Hutter 0001,conf/icra/NubertK021,https://doi.org/10.1109/ICRA48506.2021.9561063,Robotics
Brain machine interface using portable Near-InfraRed spectroscopy - Improvement of classification performance based on ICA analysis and self-proliferating LVQ.,2013,Tomotaka Ito & Hideki Akiyama & Tokihisa Hirano,conf/iros/ItoAH13,https://doi.org/10.1109/IROS.2013.6696450,Robotics
DA4Event: Towards Bridging the Sim-to-Real Gap for Event Cameras Using Domain Adaptation.,2021,Mirco Planamente & Chiara Plizzari & Marco Cannici & Marco Ciccone & Francesco Strada & Andrea Bottino & Matteo Matteucci & Barbara Caputo,journals/ral/PlanamentePCCSB21,https://doi.org/10.1109/LRA.2021.3093870,Robotics
Active Bending Mechanism Employing Granular Jamming and Vacuum-Controlled Adaptable Gripper.,2021,Takashi Mitsuda & Shinsaku Otsuka,journals/ral/MitsudaO21,https://doi.org/10.1109/LRA.2021.3058914,Robotics
Comparative Validation Study on Bioinspired Morphology-Adaptation Flight Performance of a Morphing Quad-Rotor.,2021,Na Zhao 0008 & Weixin Yang & Cong Peng & Gang Wang 0024 & Yantao Shen 0001,journals/ral/ZhaoYPWS21,https://doi.org/10.1109/LRA.2021.3071673,Robotics
Behaviour Learning with Adaptive Motif Discovery and Interacting Multiple Model.,2022,Hanging Zhao & Travis Manderson & Hao Zhang & Xue Liu 0004 & Gregory Dudek,conf/iros/ZhaoMZLD22,https://doi.org/10.1109/IROS47612.2022.9981588,Robotics
Feature Space Decomposition for effective robot adaptation.,2015,Chi Zhang & Hao Zhang 0011 & Lynne E. Parker,conf/iros/ZhangZP15,https://doi.org/10.1109/IROS.2015.7353410,Robotics
Perception Based Locomotion System for a Humanoid Robot with Adaptive Footstep Compensation under Task Constraints.,2018,Iori Kumagai & Mitsuharu Morisawa & Shinichiro Nakaoka & Takeshi Sakaguchi & Hiroshi Kaminaga & Kenji Kaneko & Fumio Kanehiro,conf/iros/KumagaiMNSKKK18,https://doi.org/10.1109/IROS.2018.8593553,Robotics
Real-Time Attack Detection on Robot Cameras: A Self-Driving Car Application.,2019,Sofiane Lagraa & Maxime Cailac & Sean Rivera & Frédéric Beck & Radu State,conf/irc/LagraaCRBS19,https://doi.org/10.1109/IRC.2019.00023,Robotics
Shaping Behavior With Adaptive Morphology.,2018,Martin Stephen Garrad & Jonathan Rossiter & Helmut Hauser,journals/ral/GarradRH18,https://doi.org/10.1109/LRA.2018.2807591,Robotics
Human-robot physical interaction and collaboration using an industrial robot with a closed control architecture.,2013,Milad Geravand & Fabrizio Flacco & Alessandro De Luca 0001,conf/icra/GeravandF013,https://doi.org/10.1109/ICRA.2013.6631141,Robotics
Self-learning assistive exoskeleton with sliding mode admittance control.,2013,Tzu-Hao Huang & Ching-An Cheng & Han-Pang Huang,conf/iros/HuangCH13,https://doi.org/10.1109/IROS.2013.6696427,Robotics
Bayesian optimization with adaptive kernels for robot control.,2017,Ruben Martinez-Cantin,conf/icra/Martinez-Cantin17,https://doi.org/10.1109/ICRA.2017.7989380,Robotics
An ISO10218-compliant adaptive damping controller for safe physical human-robot interaction.,2016,Benjamin Navarro & Andrea Cherubini & Aïcha Fonte & Robin Passama & Gérard Poisson & Philippe Fraisse,conf/icra/NavarroCFPPF16,https://doi.org/10.1109/ICRA.2016.7487468,Robotics
Adaptive Robot-Assisted Feeding: An Online Learning Framework for Acquiring Previously Unseen Food Items.,2020,Ethan K. Gordon & Xiang Meng & Tapomayukh Bhattacharjee & Matt Barnes 0001 & Siddhartha S. Srinivasa,conf/iros/GordonMB0S20,https://doi.org/10.1109/IROS45743.2020.9341359,Robotics
Adaptive walking assistance based on human-orthosis interaction.,2015,Vijaykumar Rajasekaran & Joan Aranda & Alicia Casals,conf/iros/RajasekaranAC15,https://doi.org/10.1109/IROS.2015.7354260,Robotics
Adaptive-frame-rate monocular vision and IMU fusion for robust indoor positioning.,2013,Ya Tian & Jie Zhang & Jindong Tan,conf/icra/TianZT13,https://doi.org/10.1109/ICRA.2013.6630882,Robotics
Perceive; Attend; and Drive: Learning Spatial Attention for Safe Self-Driving.,2021,Bob Wei & Mengye Ren & Wenyuan Zeng & Ming Liang & Bin Yang 0021 & Raquel Urtasun,conf/icra/WeiRZLYU21,https://doi.org/10.1109/ICRA48506.2021.9561904,Robotics
Adaptive Strategies for Team Formation in Minimalist Robot Swarms.,2022,Luigi Feola & Vito Trianni,journals/ral/FeolaT22,https://doi.org/10.1109/LRA.2022.3150479,Robotics
A New Delayless Adaptive Oscillator for Gait Assistance.,2020,Tao Xue & Ziwei Wang 0001 & Tao Zhang 0006 & Ou Bai & Meng Zhang & Bin Han,conf/iros/XueWZBZH20,https://doi.org/10.1109/IROS45743.2020.9341375,Robotics
Dynamics-driven adaptive abstraction for reactive high-level mission and motion planning.,2015,Jonathan A. DeCastro & Vasumathi Raman & Hadas Kress-Gazit,conf/icra/DeCastroRK15,https://doi.org/10.1109/ICRA.2015.7139025,Robotics
Adaptive Risk-Based Replanning For Human-Aware Multi-Robot Task Allocation With Local Perception.,2019,Zeynab Talebpour & Alcherio Martinoli,journals/ral/TalebpourM19,https://doi.org/10.1109/LRA.2019.2926966,Robotics
Adapting Everyday Manipulation Skills to Varied Scenarios.,2019,Pawel Gajewski & Paulo Abelha Ferreira & Georg Bartels & Chaozheng Wang & Frank Guerin & Bipin Indurkhya & Michael Beetz & Bartlomiej Sniezynski,conf/icra/GajewskiFBWGIBS19,https://doi.org/10.1109/ICRA.2019.8793590,Robotics
Whole-Game Motion Capturing of Team Sports: System Architecture and Integrated Calibration.,2020,Yosuke Ikegami & Milutin Nikolic & Ayaka Yamada & Lei Zhang 0079 & Natsu Ooke & Yoshihiko Nakamura,conf/iros/IkegamiNYZON20,https://doi.org/10.1109/IROS45743.2020.9341009,Robotics
Gaussian Process-based Interpretable Runtime Adaptation for Safe Autonomous Systems Operations in Unstructured Environments.,2021,Christian Gall & Nicola Bezzo,conf/iros/GallB21,https://doi.org/10.1109/IROS51168.2021.9636490,Robotics
Self-Sensing Method Considering the Dynamic Impedance of Piezoelectric Based Actuators for Ultralow Frequency.,2018,Joel Bafumba Liseli & Joël Agnus & Philippe Lutz & Micky Rakotondrabe,journals/ral/LiseliALR18,https://doi.org/10.1109/LRA.2018.2794514,Robotics
Adaptive forward error correction with adjustable-latency QoS for robotic networks.,2016,Ryan J. Marcotte & Edwin Olson,conf/icra/MarcotteO16,https://doi.org/10.1109/ICRA.2016.7487739,Robotics
An Adaptive Robot for Building In-Plane Programmable Structures.,2018,Michael Pieber & Rene Neurauter & Johannes Gerstmayr,conf/iros/PieberNG18,https://doi.org/10.1109/IROS.2018.8593381,Robotics
SLAM-Supported Self-Training for 6D Object Pose Estimation.,2022,Ziqi Lu & Yihao Zhang & Kevin J. Doherty 0001 & Odin Severinsen & Ethan Yang & John J. Leonard,conf/iros/LuZ0SYL22,https://doi.org/10.1109/IROS47612.2022.9981145,Robotics
An Architecture-oriented Approach to System Integration in Collaborative Robotics Research Projects. An Experience Report,2015,"David, Vernon; Erik, Billing; Paul, Hemeren; Serge, Thill; Tom, Ziemke",journals/joser,http://hdl.handle.net/10446/87695,Robotics
Instance-Aware Multi-Object Self-Supervision for Monocular Depth Prediction.,2022,Houssem-eddine Boulahbal & Adrian Voicila & Andrew I. Comport,journals/ral/BoulahbalVC22,https://doi.org/10.1109/LRA.2022.3194951,Robotics
Distributed Adaptive and Resilient Control of Multi-Robot Systems With Limited Field of View Interactions.,2022,Pratik Mukherjee & Matteo Santilli & Andrea Gasparri & Ryan K. Williams,journals/ral/MukherjeeSGW22,https://doi.org/10.1109/LRA.2022.3155822,Robotics
Self-Supervised Surgical Tool Segmentation using Kinematic Information.,2019,Cristian da Costa Rocha & Nicolas Padoy & Benoit Rosa,conf/icra/RochaPR19,https://doi.org/10.1109/ICRA.2019.8794334,Robotics
An Efficient Parallel Self-assembly Planning Algorithm for Modular Robots in Environments with Obstacles.,2021,Lianxin Zhang & Zhang-Hua Fu & Hengli Liu & Qingquan Liu & Xiaoqiang Ji & Huihuan Qian,conf/icra/ZhangFLLJQ21,https://doi.org/10.1109/ICRA48506.2021.9560863,Robotics
Analytic Inverse Kinematics Considering the Joint Constraints and Self-Collision for Redundant 7DOF Manipulator.,2017,Jaesung Oh & Hyoin Bae & Jun-Ho Oh,conf/irc/OhBO17,https://doi.org/10.1109/IRC.2017.46,Robotics
Adaptive Precision-Enhancing Hand Rendering for Wearable Fingertip Tracking Devices.,2020,Hyojoon Park & Jung-Min Park,conf/iros/ParkP20,https://doi.org/10.1109/IROS45743.2020.9341459,Robotics
APPLD: Adaptive Planner Parameter Learning From Demonstration.,2020,Xuesu Xiao & Bo Liu 0042 & Garrett Warnell & Jonathan Fink & Peter Stone,journals/ral/XiaoLWFS20,https://doi.org/10.1109/LRA.2020.3002217,Robotics
Volumetric Tree*: Adaptive Sparse Graph for Effective Exploration of Homotopy Classes.,2019,Donghyuk Kim & Mincheul Kang & Sung-Eui Yoon,conf/iros/KimKY19,https://doi.org/10.1109/IROS40897.2019.8967728,Robotics
A Fault Tolerant Control Architecture Based on Fault Trees for an Underwater Robot Executing Transect Missions.,2021,Adrien Hereau & Karen Godary-Dejean & Jérémie Guiochet & Didier Crestani,conf/icra/HereauGGC21,https://doi.org/10.1109/ICRA48506.2021.9561735,Robotics
Whole-Body Control of Humanoid Robot in 3D Multi-Contact under Contact Wrench Constraints Including Joint Load Reduction with Self-Collision and Internal Wrench Distribution.,2019,Naoki Hiraoka & Masaki Murooka & Hideaki Ito & Iori Yanokura & Kei Okada & Masayuki Inaba,conf/iros/HiraokaMIYOI19,https://doi.org/10.1109/IROS40897.2019.8967555,Robotics
Attribute-Based Robotic Grasping with One-Grasp Adaptation.,2021,Yang Yang 0083 & Yuanhao Liu & Hengyue Liang & Xibai Lou & Changhyun Choi,conf/icra/0083LLLC21,https://doi.org/10.1109/ICRA48506.2021.9561139,Robotics
Sample-Efficient Policy Adaptation for Exoskeletons Under Variations in the Users and the Environment.,2022,Ahmadreza Shahrokhshahi & Majid Khadiv & Ali Taherifar & Saeed Mansouri & Edward J. Park & Siamak Arzanpour,journals/ral/ShahrokhshahiKT22,https://doi.org/10.1109/LRA.2022.3187262,Robotics
An Actuation Fault Tolerance Approach to Reconfiguration Planning of Modular Self-folding Robots.,2020,Meibao Yao & Xueming Xiao & Yang Tian & Hutao Cui & Jamie Paik,conf/icra/YaoXTCP20,https://doi.org/10.1109/ICRA40945.2020.9196574,Robotics
Adaptively Calibrated Critic Estimates for Deep Reinforcement Learning.,2023,Nicolai Dorka & Tim Welschehold & Joschka Bödecker & Wolfram Burgard,journals/ral/DorkaWBB23,https://doi.org/10.1109/LRA.2022.3229236,Robotics
ArchLearner: leveraging machine-learning techniques for proactive architectural adaptation.,2019,Henry Muccini & Karthik Vaidhyanathan,conf/ecsa/MucciniV19,https://doi.org/10.1145/3344948.3344962,Software_Architecture
Coordinating multi-robot systems through environment partitioning for adaptive informative sampling.,2019,Nicholas Fung & John G. Rogers III & Carlos Nieto & Henrik I. Christensen & Stephanie Kemna & Gaurav S. Sukhatme,conf/icra/FungRNCKS19,https://doi.org/10.1109/ICRA.2019.8794103,Robotics
Adaptive trajectory tracking control for the ball-pendulum system with time-varying uncertainties.,2017,Yang Bai 0006 & Mikhail M. Svinin & Motoji Yamamoto,conf/iros/BaiSY17,https://doi.org/10.1109/IROS.2017.8206026,Robotics
An integrated model-based diagnosis and repair architecture for ROS-based robot systems.,2013,Safdar Zaman & Gerald Steinbauer & Johannes Maurer & Peter Lepej & Suzana Uran,conf/icra/ZamanSMLU13,https://doi.org/10.1109/ICRA.2013.6630618,Robotics
Adaptive Control Methodology for a Class of Nonlinear Systems With Speed Tracking Implementation for a BLDC Motor.,2022,Raul Gil Bayardo & Alexander G. Loukianov & Edgar N. Sánchez,journals/ral/BayardoLS22,https://doi.org/10.1109/LRA.2022.3188112,Robotics
Meet L3-37; an elite self-modifying robot in Solo: A Star Wars Movie.,2018,,journals/scirobotics/X18f,https://doi.org/10.1126/scirobotics.aau1827,Robotics
Adaptive friction compensation in trajectory tracking control of DLR medical robots with elastic joints.,2012,Luc Le Tien & Alin Albu-Schäffer,conf/iros/TienA12,https://doi.org/10.1109/IROS.2012.6385609,Robotics
Learning by Demonstration and Adaptation of Finishing Operations Using Virtual Mechanism Approach.,2018,Bojan Nemec & Kenichi Yasuda & Nathanael Mullennix & Nejc Likar & Ales Ude,conf/icra/NemecYMLU18,https://doi.org/10.1109/ICRA.2018.8460603,Robotics
Interactive adaptation of real-time object detectors.,2014,Daniel Goehring & Judy Hoffman & Erik Rodner & Kate Saenko & Trevor Darrell,conf/icra/GoehringHRSD14,https://doi.org/10.1109/ICRA.2014.6907018,Robotics
Design and Control of Aerial Modules for Inflight Self-Disassembly.,2019,David Saldaña & Parakh M. Gupta & Vijay Kumar 0001,journals/ral/SaldanaGK19,https://doi.org/10.1109/LRA.2019.2926680,Robotics
A Solution to Adaptive Mobile Manipulator Throwing.,2022,Yang Liu & Aradhana Nayak & Aude Billard,conf/iros/LiuNB22,https://doi.org/10.1109/IROS47612.2022.9981231,Robotics
KLIEP-based Density Ratio Estimation for Semantically Consistent Synthetic to Real Images Adaptation in Urban Traffic Scenes.,2020,Artem Savkin & Federico Tombari,conf/iros/SavkinT20,https://doi.org/10.1109/IROS45743.2020.9341547,Robotics
Towards Robust State Estimation by Boosting the Maximum Correntropy Criterion Kalman Filter With Adaptive Behaviors.,2021,Seyed Abolfazl Fakoorian & Angel Santamaria-Navarro & Brett Thomas Lopez & Dan Simon & Ali-akbar Agha-mohammadi,journals/ral/FakoorianSLSA21,https://doi.org/10.1109/LRA.2021.3073646,Robotics
Path Negotiation for Self-interested Multirobot Vehicles in Shared Space.,2020,Hiroaki Inotsume & Aayush Aggarwal & Ryota Higa & Shinji Nakadai,conf/iros/InotsumeAHN20,https://doi.org/10.1109/IROS45743.2020.9341305,Robotics
Localization Uncertainty-driven Adaptive Framework for Controlling Ground Vehicle Robots.,2020,Daniel Kent & Philip K. McKinley & Hayder Radha,conf/iros/KentMR20,https://doi.org/10.1109/IROS45743.2020.9341427,Robotics
Self-triggered collision avoidance control for multi-vehicle systems.,2015,Erick J. Rodríguez-Seda,conf/icra/Rodriguez-Seda15,https://doi.org/10.1109/ICRA.2015.7139220,Robotics
Self-calibration for a 3D laser.,2012,Mark Sheehan & Alastair Harrison & Paul Newman 0001,journals/ijrr/SheehanHN12,https://doi.org/10.1177/0278364911429475,Robotics
Self-supervised learning of object slippage: An LSTM model trained on low-cost tactile sensors.,2020,Ainur Begalinova & Ross D. King & Barry Lennox & Riza Batista-Navarro,conf/irc/BegalinovaKLB20,https://doi.org/10.1109/IRC.2020.00038,Robotics
Hao Zhang: Robot Adaptation to Unstructured Terrains by Joint Representation and Apprenticeship Learning.,2019,Sriram Siva & Maggie B. Wigness & John G. Rogers,conf/rss/SivaWR19,https://doi.org/10.15607/RSS.2019.XV.030,Robotics
Self-Supervised Learning for Panoptic Segmentation of Multiple Fruit Flower Species.,2022,Abubakar Siddique & Amy Tabb & Henry Medeiros 0001,journals/ral/SiddiqueTM22,https://doi.org/10.1109/LRA.2022.3217000,Robotics
A New Adaptive Learning algorithm to train Feed-Forward Multi-layer Neural Networks; Applied on Function Approximation Problem.,2020,Zahra Ghorrati,conf/irc/Ghorrati20,https://doi.org/10.1109/IRC.2020.00095,Robotics
Design and experimental investigation of a vibro-impact self-propelled capsule robot with orientation control.,2022,Jiajia Zhang & Jiyuan Tian & Dibin Zhu & Yang Liu & Shyam Prasad,conf/icra/ZhangTZLP22,https://doi.org/10.1109/ICRA46639.2022.9812117,Robotics
Adaptive CPG-Based Gait Planning With Learning-Based Torque Estimation and Control for Exoskeletons.,2021,Mojtaba Sharifi & Javad Khodaei-Mehr & Vivian K. Mushahwar & Mahdi Tavakoli,journals/ral/SharifiKMT21,https://doi.org/10.1109/LRA.2021.3105996,Robotics
Task-Adaptive Robot Learning From Demonstration With Gaussian Process Models Under Replication.,2021,Miguel Arduengo & Adrià Colomé & Júlia Borràs Sol & Luis Sentis & Carme Torras,journals/ral/ArduengoCSST21,https://doi.org/10.1109/LRA.2021.3056367,Robotics
Self-Propelled Colonoscopy Robot Using Flexible Paddles.,2020,Keisuke Osawa & Ryu Nakadate & Jumpei Arata & Yoshihiro Nagao & Tomohiko Akahoshi & Masatoshi Eto & Makoto Hashizume,journals/ral/OsawaNANAEH20,https://doi.org/10.1109/LRA.2020.3017476,Robotics
Self-reconfiguration planning of adaptive modular robots with triangular structure based on extended binary trees.,2020,Michael Gerbl & Johannes Gerstmayr,conf/iros/GerblG20,https://doi.org/10.1109/IROS45743.2020.9341300,Robotics
Graph-based SLAM embedded implementation on low-cost architectures: A practical approach.,2015,Abdelhamid Dine & Abdelhafid Elouardi & Bastien Vincke & Samir Bouaziz,conf/icra/DineEVB15,https://doi.org/10.1109/ICRA.2015.7139838,Robotics
A Self-propelled Catheter Capable of Generating Travelling Waves with Steering Function by Mono-Line Drive.,2018,Hideyuki Tsukagoshi & Koichi Terashima & Yujiro Takai,conf/icra/TsukagoshiTT18,https://doi.org/10.1109/ICRA.2018.8461159,Robotics
