hit num,title,year,authors,key,ee,venue_category
1067,A Stable Adaptive Extended Kalman Filter for Estimating Robot Manipulators Link Velocity and Acceleration.,2023,Seyed Ali Baradaran Birjandi & Harshit Khurana & Aude Billard & Sami Haddadin,conf/iros/BirjandiKBH23,https://doi.org/10.1109/IROS55552.2023.10342476,Robotics
1070,Reconfigurable intelligent space; R+iSpace; and mobile module; MoMo.,2012,JongSeung Park & Joo-Ho Lee 0001,conf/iros/ParkL12,https://doi.org/10.1109/IROS.2012.6386282,Robotics
1072,Motion planning for continuum reconfigurable incisionless surgical parallel robots.,2017,Alan Kuntz & Arthur W. Mahoney & Nicolas E. Peckman & Patrick L. Anderson & Fabien Maldonado & Robert J. Webster III & Ron Alterovitz,conf/iros/KuntzMPAMWA17,https://doi.org/10.1109/IROS.2017.8206553,Robotics
1083,Self-Supervised Instance Segmentation by Grasping.,2023,Yuxuan Liu 0001 & Xi Chen 0022 & Pieter Abbeel,conf/iros/00010A23,https://doi.org/10.1109/IROS55552.2023.10342432,Robotics
1084,Htetran - A Polyabolo Inspired Self Reconfigurable Tiling Robot.,2019,Veerajagadheswar Prabakaran & Vinu Sivanantham & Manojkumar Devarassu & Mohan Rajesh Elara,conf/iros/PrabakaranSDE19,https://doi.org/10.1109/IROS40897.2019.8967832,Robotics
1097,Terrain-Aware Kinodynamic Planning with Efficiently Adaptive State Lattices for Mobile Robot Navigation in Off-Road Environments.,2023,Eric R. Damm & Jason M. Gregory & Eli S. Lancaster & Felix A. Sanchez & Daniel M. Sahu & Thomas M. Howard,conf/iros/DammGLSSH23,https://doi.org/10.1109/IROS55552.2023.10341537,Robotics
1104,Motion Degeneracy in Self-supervised Learning of Elevation Angle Estimation for 2D Forward-Looking Sonar.,2023,Yusheng Wang & Yonghoon Ji & Chujie Wu & Hiroshi Tsuchiya & Hajime Asama & Atsushi Yamashita,conf/iros/WangJWTAY23,https://doi.org/10.1109/IROS55552.2023.10341601,Robotics
1106,Rotor Array Synergies for Aerial Modular Reconfigurable Robots.,2022,Benjamin Moshirian & Pauline E. I. Pounds,conf/iros/MoshirianP22,https://doi.org/10.1109/IROS47612.2022.9982034,Robotics
1112,Test-Time Adaptation for Point Cloud Upsampling Using Meta-Learning.,2023,Ahmed Hatem & Yiming Qian & Yang Wang,conf/iros/HatemQW23,https://doi.org/10.1109/IROS55552.2023.10341345,Robotics
1120,CompUDA: Compositional Unsupervised Domain Adaptation for Semantic Segmentation Under Adverse Conditions.,2023,Ziqiang Zheng & Yingshu Chen & Binh-Son Hua & Sai-Kit Yeung,conf/iros/ZhengCHY23,https://doi.org/10.1109/IROS55552.2023.10342102,Robotics
1121,Multiplanar Self-Calibration for Mobile Cobot 3D Object Manipulation Using 2D Detectors and Depth Estimation.,2023,Tuan Dang & Khang Nguyen 0003 & Manfred Huber,conf/iros/Dang0H23,https://doi.org/10.1109/IROS55552.2023.10341911,Robotics
1126,Read the Room: Adapting a Robot's Voice to Ambient and Social Contexts.,2023,Paige Tuttosi & Emma Hughson & Akihiro Matsufuji & Chuxuan Zhang & Angelica Lim,conf/iros/TuttosiHMZL23,https://doi.org/10.1109/IROS55552.2023.10341925,Robotics
1127,Evolving Physical Instinct for Morphology and Control Co-Adaption.,2023,Xinglin Chen & Da Huang & Minglong Li & Yishuai Cai & Zhuoer Wen & Zhongxuan Cai & Wenjing Yang 0002,conf/iros/ChenHLCWCY23,https://doi.org/10.1109/IROS55552.2023.10342243,Robotics
1131,The ARoA Platform: An Autonomous Robotic Assistant with a Reconfigurable Torso System and Dexterous Manipulation Capabilities.,2021,Gal Gorjup & Che-Ming Chang & Geng Gao & Lucas Gerez & Anany Dwivedi & Ruobing Yu & Patrick Jarvis & Minas V. Liarokapis,conf/iros/GorjupCGGDYJL21,https://doi.org/10.1109/IROS51168.2021.9636604,Robotics
1147,Snapbot V2: a Reconfigurable Legged Robot with a Camera for Self Configuration Recognition.,2020,Kevin G. Gim & Joohyung Kim,conf/iros/GimK20,https://doi.org/10.1109/IROS45743.2020.9341279,Robotics
1148,ReBiS - Reconfigurable Bipedal Snake robot.,2014,Rohan Thakker & Ajinkya Kamat & Sachin Bharambe & Shital S. Chiddarwar & K. M. Bhurchandi,conf/iros/ThakkerKBCB14,https://doi.org/10.1109/IROS.2014.6942577,Robotics
1150,Study of reconfigurable suspended cable-driven parallel robots for airplane maintenance.,2014,Dinh Quan Nguyen & Marc Gouttefarde,conf/iros/NguyenG14,https://doi.org/10.1109/IROS.2014.6942781,Robotics
1155,DualCross: Cross-Modality Cross-Domain Adaptation for Monocular BEV Perception.,2023,Yunze Man & Liangyan Gui & Yu-Xiong Wang,conf/iros/ManGW23,https://doi.org/10.1109/IROS55552.2023.10341473,Robotics
1158,Self-localization using plural small rovers for asteroid wide-area exploration.,2013,Masahiko Mikawa,conf/iros/Mikawa13,https://doi.org/10.1109/IROS.2013.6696438,Robotics
1159,Autonomous model-based assessment of mechanical failures of reconfigurable modular robots with a Conjugate Gradient solver.,2020,Pawel Holobut & Stéphane P. A. Bordas & Jakub Lengiewicz,conf/iros/HolobutBL20,https://doi.org/10.1109/IROS45743.2020.9341232,Robotics
1165,Hierarchical Adaptive Control for Collaborative Manipulation of a Rigid Object by Quadrupedal Robots.,2023,Mohsen Sombolestan & Quan Nguyen 0004,conf/iros/Sombolestan023,https://doi.org/10.1109/IROS55552.2023.10341700,Robotics
1170,T-UDA: Temporal Unsupervised Domain Adaptation in Sequential Point Clouds.,2023,Awet Haileslassie Gebrehiwot & David Hurych & Karel Zimmermann & Patrick Pérez & Tomás Svoboda,conf/iros/GebrehiwotHZPS23,https://doi.org/10.1109/IROS55552.2023.10341446,Robotics
1176,Reinforcement Learning for Robot Navigation with Adaptive Forward Simulation Time (AFST) in a Semi-Markov Model.,2023,Yu'an Chen & Ruosong Ye & Ziyang Tao & Hongjian Liu & Guangda Chen & Jie Peng & Jun Ma 0034 & Yu Zhang & Jianmin Ji & Yanyong Zhang,conf/iros/ChenYTLCPMZJZ23,https://doi.org/10.1109/IROS55552.2023.10341985,Robotics
1180,Cross-Domain Autonomous Driving Perception Using Contrastive Appearance Adaptation.,2023,Ziqiang Zheng & Yingshu Chen & Binh-Son Hua & Yang Wu 0001 & Sai-Kit Yeung,conf/iros/ZhengCH0Y23,https://doi.org/10.1109/IROS55552.2023.10342103,Robotics
1184,Bootstrapping Adaptive Human-Machine Interfaces with Offline Reinforcement Learning.,2023,Jensen Gao & Siddharth Reddy & Glen Berseth & Anca D. Dragan & Sergey Levine,conf/iros/GaoRBDL23,https://doi.org/10.1109/IROS55552.2023.10341779,Robotics
1192,RLPG: Reinforcement Learning Approach for Dynamic Intra-Platoon Gap Adaptation for Highway On-Ramp Merging.,2023,Sushma Reddy Yadavalli & Lokesh Chandra Das & Myounggyu Won,conf/iros/YadavalliDW23,https://doi.org/10.1109/IROS55552.2023.10341918,Robotics
1218,Monitoring of robot path tracking: Reconfiguration strategy design and experimental validation.,2013,Samir Benmoussa & Rui Loureiro & Youcef Touati 0002 & Rochdi Merzouki,conf/iros/BenmoussaLTM13,https://doi.org/10.1109/IROS.2013.6697199,Robotics
1221,Language Guided Temporally Adaptive Perception for Efficient Natural Language Grounding in Cluttered Dynamic Worlds.,2023,Siddharth Patki & Jacob Arkin & Nikola Raicevic & Thomas M. Howard,conf/iros/PatkiARH23,https://doi.org/10.1109/IROS55552.2023.10341527,Robotics
1229,Learning to Adapt the Parameters of Behavior Trees and Motion Generators (BTMGs) to Task Variations.,2023,Faseeh Ahmad & Matthias Mayr & Volker Krüger,conf/iros/AhmadMK23,https://doi.org/10.1109/IROS55552.2023.10341636,Robotics
1234,Connected Reconfiguration of Polyominoes Amid Obstacles using RRT.,2022,Javier Garcia & Michael Yannuzzi & Peter Kramer 0001 & Christian Rieck & Aaron T. Becker,conf/iros/GarciaYKRB22,https://doi.org/10.1109/IROS47612.2022.9981184,Robotics
1236,Collision-Free Reconfiguration Planning for Variable Topology Trusses Using a Linking Invariant.,2023,Alexander Spinos & Mark Yim,conf/iros/SpinosY23,https://doi.org/10.1109/IROS55552.2023.10341927,Robotics
1238,Depth Self-Supervision for Single Image Novel View Synthesis.,2023,Giovanni Minelli & Matteo Poggi & Samuele Salti,conf/iros/MinelliPS23,https://doi.org/10.1109/IROS55552.2023.10342058,Robotics
1242,Non-Parametric Self-Identification and Model Predictive Control of Dexterous In-Hand Manipulation.,2023,Podshara Chanrungmaneekul & Kejia Ren & Joshua T. Grace & Aaron M. Dollar & Kaiyu Hang,conf/iros/Chanrungmaneekul23,https://doi.org/10.1109/IROS55552.2023.10341520,Robotics
1256,Online Complete Coverage Path Planning of a Reconfigurable Robot using Glasius Bio-inspired Neural Network and Genetic Algorithm.,2022,S. M. Bhagya P. Samarakoon & M. A. Viraj J. Muthugala & Mohan Rajesh Elara,conf/iros/SamarakoonME22,https://doi.org/10.1109/IROS47612.2022.9981667,Robotics
1281,Role of compliance on the locomotion of a reconfigurable modular snake robot.,2015,Massimo Vespignani & Kamilo Melo & Stéphane Bonardi & Auke Jan Ijspeert,conf/iros/VespignaniMBI15,https://doi.org/10.1109/IROS.2015.7353677,Robotics
1283,Automatic centralized controller design for modular and reconfigurable robot manipulators.,2015,Andrea Giusti & Matthias Althoff,conf/iros/GiustiA15,https://doi.org/10.1109/IROS.2015.7353831,Robotics
1295,Adaptive Exploration-Exploitation Active Learning of Gaussian Processes.,2023,George P. Kontoudis & Michael W. Otte,conf/iros/KontoudisO23,https://doi.org/10.1109/IROS55552.2023.10342130,Robotics
1308,Graph-Based Global Robot Localization Informing Situational Graphs with Architectural Graphs.,2023,Muhammad Shaheer & Jose Andres Millan-Romera & Hriday Bavle & José Luis Sánchez-López & Javier Civera 0001 & Holger Voos,conf/iros/ShaheerMBS0V23,https://doi.org/10.1109/IROS55552.2023.10341373,Robotics
1322,Hands-on reconfigurable robotic surgical instrument holder arm.,2016,Piyamate Wisanuvej & Konrad Leibrandt & Jindong Liu & Guang-Zhong Yang,conf/iros/WisanuvejLLY16,https://doi.org/10.1109/IROS.2016.7759385,Robotics
1323,GOATS: Goal Sampling Adaptation for Scooping with Curriculum Reinforcement Learning.,2023,Yaru Niu & Shiyu Jin & Zeqing Zhang & Jiacheng Zhu & Ding Zhao & Liangjun Zhang,conf/iros/NiuJZZZZ23,https://doi.org/10.1109/IROS55552.2023.10342221,Robotics
1326,Error-State Kalman Filter Based External Wrench Estimation for MAVs Under a Cascaded Architecture.,2023,Yuhan Yin & Qingkai Yang & Hao Fang 0001,conf/iros/YinY023,https://doi.org/10.1109/IROS55552.2023.10342358,Robotics
1327,Powered Knee and Ankle Prosthesis Control for Adaptive Ambulation at Variable Speeds; Inclines; and Uneven Terrains.,2023,Liam M. Sullivan & Suzi Creveling & Marissa Cowan & Lukas Gabert & Tommaso Lenzi,conf/iros/SullivanCCGL23,https://doi.org/10.1109/IROS55552.2023.10342504,Robotics
1341,Multi-UAV Adaptive Path Planning Using Deep Reinforcement Learning.,2023,Jonas Westheider & Julius Rückin & Marija Popovic,conf/iros/WestheiderRP23,https://doi.org/10.1109/IROS55552.2023.10342516,Robotics
1344,Dynamic Finger Gaits via Pivoting and Adapting Contact Forces.,2023,Yuechuan Xue & Ling Tang & Yan-Bin Jia,conf/iros/XueTJ23,https://doi.org/10.1109/IROS55552.2023.10342156,Robotics
1350,Discrete-Time Adaptive Control Algorithm for Coordination of Multiagent Systems in the Presence of Coupled Dynamics.,2023,Islam A. Aly & K. Merve Dogan,conf/iros/AlyD23,https://doi.org/10.1109/IROS55552.2023.10341404,Robotics
1358,How to Achieve Maneuverability and Adaptability in an Underactuated Robotic Fish by using a Bio-inspired Control Approach.,2023,Gianluca Manduca & Gaspare Santaera & Paolo Dario & Cesare Stefanini & Donato Romano,conf/iros/ManducaSDSR23,https://doi.org/10.1109/IROS55552.2023.10342036,Robotics
1362,CurveQuad: A Centimeter-Scale Origami Quadruped that Leverages Curved Creases to Self-Fold and Crawl with One Motor.,2023,Daniel Feshbach & Xuelin Wu & Satviki Vasireddy & Louis Beardell & Bao To & Yuliy Baryshnikov & Cynthia R. Sung,conf/iros/FeshbachWVBTBS23,https://doi.org/10.1109/IROS55552.2023.10342339,Robotics
1368,Self-Supervised Object Goal Navigation with In-Situ Finetuning.,2023,So Yeon Min & Yao-Hung Hubert Tsai & Wei Ding & Ali Farhadi & Ruslan Salakhutdinov & Yonatan Bisk & Jian Zhang 0050,conf/iros/MinTDFSBZ23,https://doi.org/10.1109/IROS55552.2023.10341959,Robotics
1370,IDA: Informed Domain Adaptive Semantic Segmentation.,2023,Zheng Chen & Zhengming Ding & Jason M. Gregory & Lantao Liu,conf/iros/ChenDGL23,https://doi.org/10.1109/IROS55552.2023.10342254,Robotics
1375,Adaptive and Fail-Safe Magnetic Gripper with Charging Function for Drones on Power Lines.,2023,Viet Duong Hoang & Aljaz Kramberger & Emad Ebeid,conf/iros/HoangKE23,https://doi.org/10.1109/IROS55552.2023.10341434,Robotics
1377,Online Adaptive Disparity Estimation for Dynamic Scenes in Structured Light Systems.,2023,Rukun Qiao & Hiroshi Kawasaki & Hongbin Zha,conf/iros/QiaoKZ23,https://doi.org/10.1109/IROS55552.2023.10342000,Robotics
1380,Complete reconfiguration algorithm for sliding cube-shaped modular robots with only sliding motion primitive.,2015,Hiroshi Kawano,conf/iros/Kawano15,https://doi.org/10.1109/IROS.2015.7353832,Robotics
1382,Grasping with Embedded Synergies through a Reconfigurable Electric Actuation Topology.,2021,Éamon Barrett & Zeyu Ren & Nikos G. Tsagarakis,conf/iros/BarrettRT21,https://doi.org/10.1109/IROS51168.2021.9636074,Robotics
1389,Keypoints-Based Adaptive Visual Servoing for Control of Robotic Manipulators in Configuration Space.,2023,Sreejani Chatterjee & Abhay C. Karade & Abhinav Gandhi & Berk Çalli,conf/iros/ChatterjeeKGC23,https://doi.org/10.1109/IROS55552.2023.10342503,Robotics
1399,Decentralized Pose Control of Modular Reconfigurable Robots Operating in Liquid Environments.,2019,João V. Amorim Marques & Anil Özdemir & Matthew J. Doyle & Daniela Rus & Roderich Groß,conf/iros/MarquesODRG19,https://doi.org/10.1109/IROS40897.2019.8967698,Robotics
1407,Event Camera-Based Visual Odometry for Dynamic Motion Tracking of a Legged Robot Using Adaptive Time Surface.,2023,Shifan Zhu & Zhipeng Tang & Michael Yang & Erik G. Learned-Miller & Donghyun Kim 0002,conf/iros/ZhuTYLK23,https://doi.org/10.1109/IROS55552.2023.10342048,Robotics
1411,Visuospatial skill learning for object reconfiguration tasks.,2013,Seyed Reza Ahmadzadeh & Petar Kormushev & Darwin G. Caldwell,conf/iros/AhmadzadehKC13,https://doi.org/10.1109/IROS.2013.6696425,Robotics
1412,Snapbot: A reconfigurable legged robot.,2017,Joohyung Kim & Alexander Alspach & Katsu Yamane,conf/iros/KimAY17,https://doi.org/10.1109/IROS.2017.8206477,Robotics
1421,Self-Supervised Drivable Area Segmentation Using LiDAR's Depth Information for Autonomous Driving.,2023,Fulong Ma & Yang Liu & Sheng Wang & Jin Wu & Weiqing Qi & Ming Liu,conf/iros/MaLWWQL23,https://doi.org/10.1109/IROS55552.2023.10341687,Robotics
1427,Set-point Control for a Ground-based Reconfigurable Robot.,2022,Wei Cheah & Bruno Vilhena Adorno & Simon Watson 0001 & Barry Lennox,conf/iros/CheahA0L22,https://doi.org/10.1109/IROS47612.2022.9981358,Robotics
1434,Adaptive Robust Model Predictive Control for Bilateral Teleoperation.,2023,Fadi Alyousef Almasalmah & Hassan Omran & Chao Liu & Bernard Bayle,conf/iros/AlmasalmahOLB23,https://doi.org/10.1109/IROS55552.2023.10341847,Robotics
1443,InstaGrasp: An Entirely 3D Printed Adaptive Gripper with TPU Soft Elements and Minimal Assembly Time.,2023,Xin Zhou & Adam J. Spiers,conf/iros/ZhouS23,https://doi.org/10.1109/IROS55552.2023.10341385,Robotics
1446,Safety-Assured Speculative Planning with Adaptive Prediction.,2023,Xiangguo Liu & Ruochen Jiao & Yixuan Wang 0001 & Yimin Han & Bowen Zheng & Qi Zhu,conf/iros/LiuJ0HZZ23,https://doi.org/10.1109/IROS55552.2023.10341530,Robotics
1457,Planning high-visibility stable paths for reconfigurable robots on uneven terrain.,2012,Mohammad Norouzi 0001 & Jaime Valls Miró & Gamini Dissanayake,conf/iros/NorouziMD12,https://doi.org/10.1109/IROS.2012.6385821,Robotics
1462,A Reconfigurable Interface for Ergonomic and Dynamic Tele-Locomanipulation.,2021,Soheil Gholami & Francesco Tassi & Elena De Momi & Arash Ajoudani,conf/iros/GholamiTMA21,https://doi.org/10.1109/IROS51168.2021.9636775,Robotics
1463,Online System Identification Algorithm without Persistent Excitation for Robotic Systems: Application to Reconfigurable Autonomous Vessels.,2019,Erkan Kayacan & Shinkyu Park & Carlo Ratti & Daniela Rus,conf/iros/KayacanPRR19,https://doi.org/10.1109/IROS40897.2019.8968461,Robotics
1465,A Multi-Modal Robotic Gripper with a Reconfigurable Base: Improving Dexterous Manipulation without Compromising Grasping Efficiency.,2021,Nathan Elangovan & Lucas Gerez & Geng Gao & Minas V. Liarokapis,conf/iros/ElangovanGGL21,https://doi.org/10.1109/IROS51168.2021.9636392,Robotics
1469,Efficient Deep Learning of Robust; Adaptive Policies using Tube MPC-Guided Data Augmentation.,2023,Tong Zhao & Andrea Tagliabue & Jonathan P. How,conf/iros/ZhaoTH23,https://doi.org/10.1109/IROS55552.2023.10341998,Robotics
1477,Disentangled Discriminator for Unsupervised Domain Adaptation on Object Detection.,2023,Yangguang Zhu & Ping Guo & Haoran Wei & Xin Zhao & Xiangbin Wu,conf/iros/ZhuGWZW23,https://doi.org/10.1109/IROS55552.2023.10341878,Robotics
1483,Polymer-Based Self-Calibrated Optical Fiber Tactile Sensor.,2023,Wentao Chen & Youcan Yan & Zeqing Zhang & Lei Yang & Jia Pan,conf/iros/ChenYZYP23,https://doi.org/10.1109/IROS55552.2023.10341656,Robotics
1484,Two-Stage Optimization of a Reconfigurable Asymmetric 6-DOF Haptic Robot for Task-Specific Workspace.,2021,Changqi Zhang & Congzhe Wang & Qing Miao & Mingming Zhang 0001,conf/iros/ZhangWMZ21,https://doi.org/10.1109/IROS51168.2021.9636251,Robotics
1493,Reconfigurable parallel continuum robots for incisionless surgery.,2016,Arthur W. Mahoney & Patrick L. Anderson & Philip J. Swaney & Fabien Maldonado & Robert J. Webster III,conf/iros/MahoneyASMW16,https://doi.org/10.1109/IROS.2016.7759637,Robotics
1500,Discovering Adaptable Symbolic Algorithms from Scratch.,2023,Stephen Kelly & Daniel S. Park & Xingyou Song & Mitchell McIntire & Pranav Nashikkar & Ritam Guha & Wolfgang Banzhaf & Kalyanmoy Deb & Vishnu Naresh Boddeti & Jie Tan & Esteban Real,conf/iros/KellyPSMNGBDBTR23,https://doi.org/10.1109/IROS55552.2023.10341979,Robotics
1503,TTC4MCP: Monocular Collision Prediction Based on Self-Supervised TTC Estimation.,2023,Changlin Li & Yeqiang Qian & Cong Sun & Weihao Yan & Chunxiang Wang & Ming Yang,conf/iros/LiQSYWY23,https://doi.org/10.1109/IROS55552.2023.10341966,Robotics
1507,Self-Supervised Event-Based Monocular Depth Estimation Using Cross-Modal Consistency.,2023,Junyu Zhu & Lina Liu & Bofeng Jiang & Feng Wen & Hongbo Zhang 0004 & Wanlong Li & Yong Liu,conf/iros/ZhuLJWZLL23,https://doi.org/10.1109/IROS55552.2023.10342434,Robotics
1509,Learning Terrain-Adaptive Locomotion with Agile Behaviors by Imitating Animals.,2023,Tingguang Li & Yizheng Zhang & Chong Zhang & Qingxu Zhu & Jiapeng Sheng & Wanchao Chi & Cheng Zhou & Lei Han,conf/iros/LiZZZSCZH23,https://doi.org/10.1109/IROS55552.2023.10342271,Robotics
1511,Reconfigurable Soft Flexure Hinges via Pinched Tubes.,2020,Yuhao Jiang & Mohammad Sharifzadeh & Daniel M. Aukes,conf/iros/JiangSA20,https://doi.org/10.1109/IROS45743.2020.9341109,Robotics
1513,Self-Supervised Visual Motor Skills via Neural Radiance Fields.,2023,Paul Gesel & Noushad Sojib & Momotaz Begum,conf/iros/GeselSB23,https://doi.org/10.1109/IROS55552.2023.10341682,Robotics
1531,Roblets: Robotic Tablets That Self-Assemble and Self-Fold into a Robot.,2023,Junyi Han & Daniela Rus & Shuhei Miyashita,conf/iros/HanRM23,https://doi.org/10.1109/IROS55552.2023.10342239,Robotics
1550,Adaptive PD Control Using Deep Reinforcement Learning for Local-Remote Teleoperation with Stochastic Time Delays.,2023,Luc McCutcheon & Saber Fallah,conf/iros/McCutcheonF23,https://doi.org/10.1109/IROS55552.2023.10341953,Robotics
1552,ModLock: A manual connector for reconfigurable modular robots.,2012,Jay Davey & Jimmy Sastra & Matt Piccoli & Mark Yim,conf/iros/DaveySPY12,https://doi.org/10.1109/IROS.2012.6386190,Robotics
1557,Balloon Animal Robots: Reconfigurable Isoperimetric Inflated Soft Robots.,2021,Anthony D. Stuart & Zachary M. Hammond & Sean Follmer,conf/iros/StuartHF21,https://doi.org/10.1109/IROS51168.2021.9635842,Robotics
1558,In-Hand Cube Reconfiguration: Simplified.,2023,Sumit Patidar & Adrian Sieler & Oliver Brock,conf/iros/PatidarSB23,https://doi.org/10.1109/IROS55552.2023.10341521,Robotics
1563,ETAUS: An Edge and Trustworthy AI UAV System with Self-Adaptivity for Air Quality Monitoring.,2023,Chun-Hsian Huang & Wen-Tung Chen & Yi-Chun Chang & Kuan-Ting Wu & Ren-Hong Wang 0004,conf/iros/HuangCCW023,https://doi.org/10.1109/IROS55552.2023.10342087,Robotics
1564,Slope traversability analysis of reconfigurable planetary rovers.,2012,Hiroaki Inotsume & Masataku Sutoh & Kenji Nagaoka & Keiji Nagatani & Kazuya Yoshida,conf/iros/InotsumeSNNY12,https://doi.org/10.1109/IROS.2012.6386044,Robotics
1593,mCLARI: A Shape-Morphing Insect-Scale Robot Capable of Omnidirectional Terrain-Adaptive Locomotion in Laterally Confined Spaces.,2023,Heiko Kabutz & Alexander Hedrick & William P. McDonnell & Kaushik Jayaram,conf/iros/KabutzHMJ23,https://doi.org/10.1109/IROS55552.2023.10341588,Robotics
1599,Resilience by Reconfiguration: Exploiting Heterogeneity in Robot Teams.,2019,Ragesh K. Ramachandran & James A. Preiss & Gaurav S. Sukhatme,conf/iros/RamachandranPS19,https://doi.org/10.1109/IROS40897.2019.8968611,Robotics
1602,Robust Self-Supervised Extrinsic Self-Calibration.,2023,Takayuki Kanai & Igor Vasiljevic & Vitor Guizilini & Adrien Gaidon & Rares Ambrus,conf/iros/KanaiVGGA23,https://doi.org/10.1109/IROS55552.2023.10341367,Robotics
1604,Design and testing of FERVOR: FlexiblE and reconfigurable voxel-based robot.,2017,Nick Cramer & Maryam Tebyani & Katelyn Stone & Daniel Cellucci & Kenneth C. Cheung & Sean Shan-Min Swei & Mircea Teodorescu,conf/iros/CramerTSCCST17,https://doi.org/10.1109/IROS.2017.8206100,Robotics
1610,Do More with Less: Single-Model; Multi-Goal Architectures for Resource-Constrained Robots.,2023,Zili Wang & Drew Threatt & Sean B. Andersson & Roberto Tron,conf/iros/WangTAT23,https://doi.org/10.1109/IROS55552.2023.10341879,Robotics
1634,Distributed Reconfigurable Formation Generator for Mini Aerial Vehicles.,2018,Lara Brifion-Arranz & Matthieu Muschinowski & Jonathan Dumon & Nicolas Marchand,conf/iros/Brifion-ArranzM18,https://doi.org/10.1109/IROS.2018.8593511,Robotics
1640,Learning-based Nonlinear Model Predictive Control of Reconfigurable Autonomous Robotic Boats: Roboats.,2019,Erkan Kayacan & Shinkyu Park & Carlo Ratti & Daniela Rus,conf/iros/KayacanPRR19a,https://doi.org/10.1109/IROS40897.2019.8967525,Robotics
1646,AV-PedAware: Self-Supervised Audio-Visual Fusion for Dynamic Pedestrian Awareness.,2023,Yizhuo Yang & Shenghai Yuan & Muqing Cao & Jianfei Yang & Lihua Xie,conf/iros/YangYCYX23,https://doi.org/10.1109/IROS55552.2023.10342257,Robotics
1649,Domain Adaptation on Point Clouds for 6D Pose Estimation in Bin-Picking Scenarios.,2023,Liang Zhao & Meng Sun & Wei Jie Lv & Xin Yu Zhang & Long Zeng,conf/iros/ZhaoSLZZ23,https://doi.org/10.1109/IROS55552.2023.10341920,Robotics
1655,Reconfiguration Motion Planning for Variable Topology Truss.,2019,Chao Liu 0021 & Mark Yim,conf/iros/0021Y19,https://doi.org/10.1109/IROS40897.2019.8967640,Robotics
1659,Ultrafast Acoustic Holography with Physics-Reinforced Self-Supervised Learning for Precise Robotic Manipulation.,2023,Qingyi Lu & Chengxi Zhong & Qing Liu 0025 & Teng Li 0017 & Hu Su & Song Liu,conf/iros/LuZLLSL23,https://doi.org/10.1109/IROS55552.2023.10341483,Robotics
1663,Towards Full Actuation: Reconfigurable Micro Underwater Robots.,2023,Nathalie Bauschmann & Daniel-André Duecker & Thies L. Alff & Rene C. Hochdahl & Robert Seifried,conf/iros/BauschmannDAHS23,https://doi.org/10.1109/IROS55552.2023.10341621,Robotics
1667,Self-Supervised Visuo-Tactile Pretraining to Locate and Follow Garment Features.,2023,Justin Kerr & Huang Huang & Albert Wilcox & Ryan Hoque & Jeffrey Ichnowski & Roberto Calandra & Ken Goldberg,conf/rss/KerrHWHICG23,https://doi.org/10.15607/RSS.2023.XIX.018,Robotics
1670,Adaptive Tracking Control of Dielectric Elastomer Soft Actuators with Viscoelastic Hysteresis Compensation.,2023,Yunhua Zhao & Li Wen,conf/rss/ZhaoW23,https://doi.org/10.15607/RSS.2023.XIX.093,Robotics
1672,Learning and Adapting Agile Locomotion Skills by Transferring Experience.,2023,Laura M. Smith & J. Chase Kew & Tianyu Li & Linda Luu & Xue Bin Peng & Sehoon Ha & Jie Tan & Sergey Levine,conf/rss/SmithKLLPHTL23,https://doi.org/10.15607/RSS.2023.XIX.051,Robotics
1675,RoboNinja: Learning an Adaptive Cutting Policy for Multi-Material Objects.,2023,Zhenjia Xu & Zhou Xian & Xingyu Lin & Cheng Chi & Zhiao Huang & Chuang Gan & Shuran Song,conf/rss/XuXLCHGS23,https://doi.org/10.15607/RSS.2023.XIX.046,Robotics
1676,Active Velocity Estimation using Light Curtains via Self-Supervised Multi-Armed Bandits.,2023,Siddharth Ancha & Gaurav Pathak & Ji Zhang & Srinivasa G. Narasimhan & David Held,conf/rss/AnchaPZNH23,https://doi.org/10.15607/RSS.2023.XIX.097,Robotics
1679,Reconfigurable Robot Control Using Flexible Coupling Mechanisms.,2023,Sha Yi & Katia P. Sycara & Fatma Zeynep Temel,conf/rss/YiST23,https://doi.org/10.15607/RSS.2023.XIX.095,Robotics
1681,The RUTH Gripper: Systematic Object-Invariant Prehensile In-Hand Manipulation via Reconfigurable Underactuation.,2020,Qiujie Lu & Nicholas Baron & Angus B. Clark & Nicolas Rojas 0002,conf/rss/LuBCR20,https://doi.org/10.15607/RSS.2020.XVI.093,Robotics
1682,CALI: Coarse-to-Fine ALIgnments Based Unsupervised Domain Adaptation of Traversability Prediction for Deployable Autonomous Navigation.,2022,Zheng Chen & Durgakant Pushp & Lantao Liu,conf/rss/ChenPL22,https://doi.org/10.15607/RSS.2022.XVIII.056,Robotics
1683,Adaptive Manipulation of Conductive; Nonmagnetic Objects via a Continuous Model of Magnetically Induced Force and Torque.,2022,Griffin F. Tabor & Lan N. Pham & Jake J. Abbott & Tucker Hermans,conf/rss/TaborPAH22,https://doi.org/10.15607/RSS.2022.XVIII.074,Robotics
1684,Few-shot Adaptation for Manipulating Granular Materials Under Domain Shift.,2023,Yifan Zhu & Pranay Thangeda & Melkior Ornik & Kris Hauser,conf/rss/ZhuTOH23,https://doi.org/10.15607/RSS.2023.XIX.048,Robotics
