hit num,title,year,authors,key,ee,venue_category
1244,KLIEP-based Density Ratio Estimation for Semantically Consistent Synthetic to Real Images Adaptation in Urban Traffic Scenes.,2020,Artem Savkin & Federico Tombari,conf/iros/SavkinT20,https://doi.org/10.1109/IROS45743.2020.9341547,Robotics
1245,System Identification and Closed-Loop Control of a Hydraulically Amplified Self-Healing Electrostatic (HASEL) Actuator.,2018,Cosima Schunk & Levi Pearson & Eric Acome & Timothy G. Morrissey & Nikolaus Correll & Christoph Keplinger & Mark E. Rentschler & J. Sean Humbert,conf/iros/SchunkPAMCKRH18,https://doi.org/10.1109/IROS.2018.8593797,Robotics
1246,Adaptability analysis; evaluation and regulation of compliant underactuated mechanisms.,2015,Wenrui Chen & Caihua Xiong,conf/iros/ChenX15,https://doi.org/10.1109/IROS.2015.7354237,Robotics
1247,Unsupervised Domain Adaptation for Point Cloud Semantic Segmentation via Graph Matching.,2022,Yikai Bian & Le Hui & Jianjun Qian & Jin Xie 0001,conf/iros/BianHQX22,https://doi.org/10.1109/IROS47612.2022.9981603,Robotics
1248,Trajectory design and control of edge-landing walking of a humanoid for higher adaptability to rough terrain.,2012,Koichi Nishiwaki & Satoshi Kagami,conf/iros/NishiwakiK12,https://doi.org/10.1109/IROS.2012.6386056,Robotics
1249,Adaptive image-based positioning of RCM mechanisms using angle and distance features.,2015,David Navarro-Alarcon & Hiu Man Yip & Zerui Wang & Yunhui Liu & Weiyang Lin & Peng Li 0019,conf/iros/Navarro-Alarcon15,https://doi.org/10.1109/IROS.2015.7354141,Robotics
1250,Self-Assembly of a Class of Infinitesimally Shape-Similar Frameworks.,2018,Ian Buckley & Magnus Egerstedt,conf/iros/BuckleyE18,https://doi.org/10.1109/IROS.2018.8594381,Robotics
1251,Experimental validation of a new adaptive control scheme for quadrotors MAVs.,2013,Gianluca Antonelli & Elisabetta Cataldi & Paolo Robuffo Giordano & Stefano Chiaverini & Antonio Franchi,conf/iros/AntonelliCGCF13,https://doi.org/10.1109/IROS.2013.6696699,Robotics
1252,Online velocity constraint adaptation for safe and efficient human-robot workspace sharing.,2020,Lucas Joseph & Joshua K. Pickard & Vincent Padois & David Daney,conf/iros/JosephPPD20,https://doi.org/10.1109/IROS45743.2020.9340961,Robotics
1253,High Accuracy Three-Dimensional Self-Localization using Visual Markers and Inertia Measurement Unit.,2021,Kunihiro Ogata & Hideyuki Tanaka & Yoshio Matsumoto,conf/iros/OgataTM21,https://doi.org/10.1109/IROS51168.2021.9636749,Robotics
1254,Self-efficacy using fuzzy control for long-term communication in robot-assisted language learning.,2013,Akihiro Yorita & János Botzheim & Naoyuki Kubota,conf/iros/YoritaBK13,https://doi.org/10.1109/IROS.2013.6697183,Robotics
1255,Robot Trajectory Adaptation to Optimise the Trade-off between Human Cognitive Ergonomics and Workplace Productivity in Collaborative Tasks.,2022,Marta Lagomarsino & Marta Lorenzini & Elena De Momi & Arash Ajoudani,conf/iros/LagomarsinoLMA22,https://doi.org/10.1109/IROS47612.2022.9981424,Robotics
1256,Online Complete Coverage Path Planning of a Reconfigurable Robot using Glasius Bio-inspired Neural Network and Genetic Algorithm.,2022,S. M. Bhagya P. Samarakoon & M. A. Viraj J. Muthugala & Mohan Rajesh Elara,conf/iros/SamarakoonME22,https://doi.org/10.1109/IROS47612.2022.9981667,Robotics
1257,Design; Integration and Implementation of an Intelligent and Self-recharging Drone System for Autonomous Power line Inspection.,2021,Nicolai Iversen & Oscar Bowen Schofield & Linda Cousin & Naeem Ayoub & Gerd vom Bögel & Emad Ebeid,conf/iros/IversenSCABE21,https://doi.org/10.1109/IROS51168.2021.9635924,Robotics
1258,An Adaptive Landing Gear for Extending the Operational Range of Helicopters.,2018,Boris Stolz & Tim Brödermann & Enea Castiello & Gokula Englberger & Daniel Erne & Jan Gasser & Eric Hayoz & Stephan Müller & Lorin Muhlebach & Tobias Löw & Dominique Scheuer & Luca Vandeventer & Marko Bjelonic & Fabian Günther & Hendrik Kolvenbach & Mark A. Höpflinger & Marco Hutter 0001,conf/iros/StolzBCEEGHMMLS18,https://doi.org/10.1109/IROS.2018.8594062,Robotics
1259,Self-Supervised Optical Flow with Spiking Neural Networks and Event Based Cameras.,2021,Kenneth Chaney & Artemis Panagopoulou & Chankyu Lee & Kaushik Roy 0001 & Kostas Daniilidis,conf/iros/ChaneyPL0D21,https://doi.org/10.1109/IROS51168.2021.9635975,Robotics
1260,Self-supervised Neural Audio-Visual Sound Source Localization via Probabilistic Spatial Modeling.,2020,Yoshiki Masuyama & Yoshiaki Bando & Kohei Yatabe & Yoko Sasaki & Masaki Onishi & Yasuhiro Oikawa,conf/iros/MasuyamaBYSOO20,https://doi.org/10.1109/IROS45743.2020.9340938,Robotics
1261,A self-folding robot arm for load-bearing operations.,2017,Chang Liu 0022 & Samuel M. Felton,conf/iros/LiuF17,https://doi.org/10.1109/IROS.2017.8206017,Robotics
1262,A move-and-hold pneumatic actuator enabled by self-softening variable stiffness materials.,2017,Trevor L. Buckner & Edward L. White & Michelle C. Yuen & Raymond Adam Bilodeau & Rebecca K. Kramer,conf/iros/BucknerWYBK17,https://doi.org/10.1109/IROS.2017.8206221,Robotics
1263,Self-Contained Kinematic Calibration of a Novel Whole-Body Artificial Skin for Human-Robot Collaboration.,2021,Kandai Watanabe & Matthew Strong & Mary West & Caleb Escobedo & Ander Aramburu & Krishna Chaitanya Kodur & Alessandro Roncone,conf/iros/WatanabeSWEAKR21,https://doi.org/10.1109/IROS51168.2021.9636493,Robotics
1264,Improving the performance of self-organized robotic clustering: Modeling and planning sequential changes to the division of labor.,2013,Jung-Hwan Kim & Dylan A. Shell,conf/iros/KimS13,https://doi.org/10.1109/IROS.2013.6696975,Robotics
1265,Maneuver-based Trajectory Prediction for Self-driving Cars Using Spatio-temporal Convolutional Networks.,2021,Benedikt Mersch & Thomas Höllen & Kun Zhao & Cyrill Stachniss & Ribana Roscher,conf/iros/MerschHZSR21,https://doi.org/10.1109/IROS51168.2021.9636875,Robotics
1266,Coverage Path Planning with Adaptive Viewpoint Sampling to Construct 3D Models of Complex Structures for the Purpose of Inspection.,2018,Randa Almadhoun & Tarek Taha & Dongming Gan & Jorge Dias 0001 & Yahya H. Zweiri & Lakmal D. Seneviratne,conf/iros/AlmadhounTG0ZS18,https://doi.org/10.1109/IROS.2018.8593719,Robotics
1267,Self-reconfiguration of modular underwater robots using an energy heuristic.,2017,Lidia Furno & Mogens Blanke & Roberto Galeazzi & David Johan Christensen,conf/iros/FurnoBGC17,https://doi.org/10.1109/IROS.2017.8206530,Robotics
1268,Multimodal adapted robot behavior synthesis within a narrative human-robot interaction.,2015,Amir Aly & Adriana Tapus,conf/iros/AlyT15,https://doi.org/10.1109/IROS.2015.7353789,Robotics
1269,"""Can ants inspire robots?"" Self-organized decision making in robotic swarms.",2012,Arne Brutschy & Alexander Scheidler & Eliseo Ferrante & Marco Dorigo & Mauro Birattari,conf/iros/BrutschySFDB12,https://doi.org/10.1109/IROS.2012.6386273,Robotics
1270,Towards a Passive Adaptive Planar Foot with Ground Orientation and Contact Force Sensing for Legged Robots.,2018,Roman Kaslin & Hendrik Kolvenbach & Laura Paez & Klajd Lika & Marco Hutter 0001,conf/iros/KaslinKPLH18,https://doi.org/10.1109/IROS.2018.8593875,Robotics
1271,A Variable Degree-of-Freedom and Self-Sensing Soft Bending Actuator Based on Conductive Liquid Metal and Thermoplastic Polymer Composites.,2018,Yufei Hao & Zemin Liu & Zhexin Xie & Xi Fang & Tianmiao Wang & Li Wen,conf/iros/HaoLXFWW18,https://doi.org/10.1109/IROS.2018.8593658,Robotics
1272,Optical flow for self-supervised learning of obstacle appearance.,2015,Hann Woei Ho & Christophe De Wagter & B. D. W. Remes & Guido C. H. E. de Croon,conf/iros/HoWRC15,https://doi.org/10.1109/IROS.2015.7353805,Robotics
1273,Adaptive friction compensation in trajectory tracking control of DLR medical robots with elastic joints.,2012,Luc Le Tien & Alin Albu-Schäffer,conf/iros/TienA12,https://doi.org/10.1109/IROS.2012.6385609,Robotics
1274,Adaptive Kernel Inference for Dense and Sharp Occupancy Grids.,2020,Youngsun Kwon & Bochang Moon & Sung-Eui Yoon,conf/iros/KwonMY20,https://doi.org/10.1109/IROS45743.2020.9341099,Robotics
1275,3D Object Aided Self-Supervised Monocular Depth Estimation.,2022,Songlin Wei & Guodong Chen & Wenzheng Chi & Zhenhua Wang 0001 & Lining Sun,conf/iros/WeiCCWS22,https://doi.org/10.1109/IROS47612.2022.9981590,Robotics
1276,Iterative Program Synthesis for Adaptable Social Navigation.,2021,Jarrett Holtz & Simon Andrews & Arjun Guha & Joydeep Biswas,conf/iros/HoltzAGB21,https://doi.org/10.1109/IROS51168.2021.9636540,Robotics
1277,Kohonen Self-Organizing Map based Route Planning: A Revisit.,2021,Qingshu Guan & Xiaopeng Hong & Wei Ke 0003 & Liangfei Zhang & Guanghui Sun & Yihong Gong,conf/iros/GuanHKZSG21,https://doi.org/10.1109/IROS51168.2021.9636025,Robotics
1278,Desperate Times Call for Desperate Measures: Towards Risk-Adaptive Task Allocation.,2021,Max Rudolph & Sonia Chernova & Harish Ravichandar,conf/iros/RudolphCR21,https://doi.org/10.1109/IROS51168.2021.9635955,Robotics
1279,3D Printed Single Incision Laparoscopic Manipulator System Adapted to the Required Forces in Laparoscopic Surgery.,2019,Sandra V. Brecht & Matthias Stock & Jens-Uwe Stolzenburg & Tim C. Lueth,conf/iros/BrechtSSL19,https://doi.org/10.1109/IROS40897.2019.8967729,Robotics
1280,Adaptive Sampling of Latent Phenomena using Heterogeneous Robot Teams (ASLaP-HR).,2022,Matthew Malencia & Sandeep Manjanna & M. Ani Hsieh & George J. Pappas & Vijay Kumar 0001,conf/iros/MalenciaMHP022,https://doi.org/10.1109/IROS47612.2022.9982270,Robotics
1281,Role of compliance on the locomotion of a reconfigurable modular snake robot.,2015,Massimo Vespignani & Kamilo Melo & Stéphane Bonardi & Auke Jan Ijspeert,conf/iros/VespignaniMBI15,https://doi.org/10.1109/IROS.2015.7353677,Robotics
1282,Domain Curiosity: Learning Efficient Data Collection Strategies for Domain Adaptation.,2021,Karol Arndt & Oliver Struckmeier & Ville Kyrki,conf/iros/ArndtSK21,https://doi.org/10.1109/IROS51168.2021.9635864,Robotics
1283,Automatic centralized controller design for modular and reconfigurable robot manipulators.,2015,Andrea Giusti & Matthias Althoff,conf/iros/GiustiA15,https://doi.org/10.1109/IROS.2015.7353831,Robotics
1284,EureCar turbo: A self-driving car that can handle adverse weather conditions.,2016,Unghui Lee & Jiwon Jung & Seunghak Shin & Yongseop Jeong & Kibaek Park & David Hyunchul Shim & In-So Kweon,conf/iros/LeeJSJPSK16,https://doi.org/10.1109/IROS.2016.7759359,Robotics
1285,RCA: Ride Comfort-Aware Visual Navigation via Self-Supervised Learning.,2022,Xinjie Yao & Ji Zhang 0003 & Jean Oh,conf/iros/YaoZO22,https://doi.org/10.1109/IROS47612.2022.9981494,Robotics
1286,Effects of Multiple Avatar Images Presented Consecutively with Temporal Delays on Self-Body Recognition.,2022,Eimei Oyama & Yuya Ioka & Arvin Agah & Hiroyuki Okada & Sotaro Shimada,conf/iros/OyamaIAOS22,https://doi.org/10.1109/IROS47612.2022.9981048,Robotics
1287,Whole-Body Control of Humanoid Robot in 3D Multi-Contact under Contact Wrench Constraints Including Joint Load Reduction with Self-Collision and Internal Wrench Distribution.,2019,Naoki Hiraoka & Masaki Murooka & Hideaki Ito & Iori Yanokura & Kei Okada & Masayuki Inaba,conf/iros/HiraokaMIYOI19,https://doi.org/10.1109/IROS40897.2019.8967555,Robotics
1288,Self-critical Learning of Influencing Factors for Trajectory Prediction using Gated Graph Convolutional Network.,2021,Niraj Bhujel & Wei-Yun Yau & Han Wang 0001 & Vijay Prakash Dwivedi,conf/iros/BhujelYWD21,https://doi.org/10.1109/IROS51168.2021.9636641,Robotics
1289,Self-Adapting Recurrent Models for Object Pushing from Learning in Simulation.,2020,Lin Cong & Michael Görner & Philipp Ruppel & Hongzhuo Liang & Norman Hendrich & Jianwei Zhang 0001,conf/iros/CongGRLH020,https://doi.org/10.1109/IROS45743.2020.9341076,Robotics
1290,Kernel density estimation based self-learning sampling strategy for motion planning of repetitive tasks.,2016,Thomas Fridolin Iversen & Lars-Peter Ellekilde,conf/iros/IversenE16,https://doi.org/10.1109/IROS.2016.7759226,Robotics
1291,Learning Feature Decomposition for Domain Adaptive Monocular Depth Estimation.,2022,Shao-Yuan Lo & Wei Wang & Jim Thomas 0001 & Jingjing Zheng & Vishal M. Patel 0001 & Cheng-Hao Kuo,conf/iros/LoW0ZPK22,https://doi.org/10.1109/IROS47612.2022.9981342,Robotics
1292,Toward Hierarchical Self-Supervised Monocular Absolute Depth Estimation for Autonomous Driving Applications.,2020,Feng Xue & Guirong Zhuo & Ziyuan Huang & Wufei Fu & Zhuoyue Wu & Marcelo H. Ang,conf/iros/XueZHFWA20,https://doi.org/10.1109/IROS45743.2020.9340802,Robotics
1293,Self-calibrating multi-camera visual-inertial fusion for autonomous MAVs.,2016,Zhenfei Yang & Tianbo Liu 0001 & Shaojie Shen,conf/iros/YangLS16,https://doi.org/10.1109/IROS.2016.7759732,Robotics
1294,Stability and performance analysis of three-channel teleoperation control architectures for medical applications.,2013,Abdulrahman Albakri & Chao Liu 0003 & Philippe Poignet,conf/iros/Albakri0P13,https://doi.org/10.1109/IROS.2013.6696391,Robotics
1295,Adaptive Exploration-Exploitation Active Learning of Gaussian Processes.,2023,George P. Kontoudis & Michael W. Otte,conf/iros/KontoudisO23,https://doi.org/10.1109/IROS55552.2023.10342130,Robotics
1296,Emulating self-reconfigurable robots - design of the SMORES system.,2012,Jay Davey & Ngai Kwok & Mark Yim,conf/iros/DaveyKY12,https://doi.org/10.1109/IROS.2012.6385845,Robotics
1297,Discrete Optimization of Adaptive State Lattices for Iterative Motion Planning on Unmanned Ground Vehicles.,2021,Benned Hedegaard & Ethan Fahnestock & Jacob Arkin & Ashwin Menon & Thomas M. Howard,conf/iros/HedegaardFAMH21,https://doi.org/10.1109/IROS51168.2021.9636181,Robotics
1298,Towards Autonomous Control of Surgical Instruments using Adaptive-Fusion Tracking and Robot Self-Calibration.,2022,Chiyu Wang & João Cartucho & Daniel S. Elson & Ara Darzi & Stamatia Giannarou,conf/iros/WangCEDG22,https://doi.org/10.1109/IROS47612.2022.9981141,Robotics
1299,Adaptive input shaper design for flexible robot manipulators.,2017,Thomas Solatges & Sébastien Rubrecht & Mathieu Rognant & Philippe Bidaud,conf/iros/SolatgesRRB17,https://doi.org/10.1109/IROS.2017.8202191,Robotics
1300,Probabilistic approaches for self-tuning path tracking controllers using prior knowledge of the terrain.,2016,Alvaro Javier Prado & Fernando Alfredo Auat Cheeín & Miguel Torres-Torriti,conf/iros/PradoCT16,https://doi.org/10.1109/IROS.2016.7759479,Robotics
1301,A bio-inspired developmental approach to swarm robots self-organization.,2012,Yan Meng & Hongliang Guo,conf/iros/MengG12,https://doi.org/10.1109/IROS.2012.6385951,Robotics
1302,Efficient Learning of Inverse Dynamics Models for Adaptive Computed Torque Control.,2022,David Jorge & Gabriella Pizzuto & Michael N. Mistry,conf/iros/JorgePM22,https://doi.org/10.1109/IROS47612.2022.9981744,Robotics
1303,Autonomous Decision Making in a Bioinspired Adaptive Robotic Anchoring Module.,2021,Rasoul Sadeghian & Pooya Sareh & Shahrooz Shahin & Sina Sareh,conf/iros/SadeghianSSS21,https://doi.org/10.1109/IROS51168.2021.9636378,Robotics
1304,Adaptation of limit-cycle walkers for collaborative tasks: A supervisory switching control approach.,2017,Sushant Veer & Mohamad Shafiee Motahar & Ioannis Poulakakis,conf/iros/VeerMP17a,https://doi.org/10.1109/IROS.2017.8206474,Robotics
1305,Adaptive Reliable Shortest Path in Gaussian Process Regulated Environments.,2020,Xuejie Hou & Hongliang Guo & Yucheng Zhang,conf/iros/HouGZ20,https://doi.org/10.1109/IROS45743.2020.9341736,Robotics
1306,Exploring Vestibulo-Ocular Adaptation in a Closed-Loop Neuro-Robotic Experiment Using STDP. A Simulation Study.,2018,Francisco Naveros 0001 & Jesús Alberto Garrido & Angelo Arleo & Eduardo Ros 0001 & Niceto R. Luque,conf/iros/NaverosGARL18,https://doi.org/10.1109/IROS.2018.8594019,Robotics
1307,Self-supervised Transfer Learning for Instance Segmentation through Physical Interaction.,2019,Andreas Eitel & Nico Hauff & Wolfram Burgard,conf/iros/EitelHB19,https://doi.org/10.1109/IROS40897.2019.8967915,Robotics
1308,Graph-Based Global Robot Localization Informing Situational Graphs with Architectural Graphs.,2023,Muhammad Shaheer & Jose Andres Millan-Romera & Hriday Bavle & José Luis Sánchez-López & Javier Civera 0001 & Holger Voos,conf/iros/ShaheerMBS0V23,https://doi.org/10.1109/IROS55552.2023.10341373,Robotics
1309,Plug-and-Play SLAM: A Unified SLAM Architecture for Modularity and Ease of Use.,2020,Mirco Colosi & Irvin Aloise & Tiziano Guadagnino & Dominik Schlegel & Bartolomeo Della Corte & Kai O. Arras & Giorgio Grisetti,conf/iros/ColosiAGSCAG20,https://doi.org/10.1109/IROS45743.2020.9341611,Robotics
1310,Robot Imitation Through Vision; Kinesthetic and Force Features with Online Adaptation to Changing Environments.,2018,Raul Fernandez-Fernandez & Juan G. Victores & David Estevez & Carlos Balaguer,conf/iros/Fernandez-Fernandez18,https://doi.org/10.1109/IROS.2018.8593724,Robotics
1311,Magnetic microrobot control using an adaptive fuzzy sliding-mode method.,2022,Alireza Mousavi & Hesam Khaksar & Awais Ahmed & Hongsoo Choi & Ali Kafash Hoshiar,conf/iros/MousaviKACH22,https://doi.org/10.1109/IROS47612.2022.9981438,Robotics
1312,Adaptive walking load control for training physical strength using cane-type robot.,2017,Shunki Itadera & Yasuhisa Hasegawa & Toshio Fukuda & Masanori Tanimoto & Izumi Kondo,conf/iros/ItaderaHFTK17,https://doi.org/10.1109/IROS.2017.8202202,Robotics
1313,Meta Preference Learning for Fast User Adaptation in Human-Supervisory Multi-Robot Deployments.,2021,Chao Huang 0027 & Wenhao Luo & Rui Liu,conf/iros/HuangLL21,https://doi.org/10.1109/IROS51168.2021.9636515,Robotics
1314,Saliency-guided adaptive seeding for supervoxel segmentation.,2017,Ge Gao & Mikko Lauri & Jianwei Zhang 0001 & Simone Frintrop,conf/iros/GaoLZF17,https://doi.org/10.1109/IROS.2017.8206374,Robotics
1315,A Series Elastic; Compact Differential Mechanism: On the Development of Adaptive; Lightweight Robotic Grippers and Hands.,2021,Mojtaba Shahmohammadi & Minas V. Liarokapis,conf/iros/ShahmohammadiL21,https://doi.org/10.1109/IROS51168.2021.9636462,Robotics
1316,Adaptive Unscented Kalman Filter-based Disturbance Rejection With Application to High Precision Hydraulic Robotic Control.,2019,Peng Lu 0003 & Timothy Sandy & Jonas Buchli,conf/iros/0003SB19,https://doi.org/10.1109/IROS40897.2019.8970476,Robotics
1317,Adaptive grip control on an uncertain object.,2012,Allen Jiang & João Bimbo & Simon Goulder & Hongbin Liu 0001 & Xiaojing Song & Prokar Dasgupta & Kaspar Althoefer & D. P. Thrishantha Nanayakkara,conf/iros/JiangBGLSDAN12,https://doi.org/10.1109/IROS.2012.6385922,Robotics
1318,Decentralized Deep Reinforcement Learning for a Distributed and Adaptive Locomotion Controller of a Hexapod Robot.,2020,Malte Schilling & Kai Konen & Frank W. Ohl & Timo Korthals,conf/iros/SchillingKOK20,https://doi.org/10.1109/IROS45743.2020.9341754,Robotics
1319,Self-supervised Object Tracking with Cycle-consistent Siamese Networks.,2020,Weihao Yuan & Michael Yu Wang & Qifeng Chen,conf/iros/YuanWC20,https://doi.org/10.1109/IROS45743.2020.9341621,Robotics
1320,A Control Architecture with Online Predictive Planning for Position and Torque Controlled Walking of Humanoid Robots.,2018,Stefano Dafarra & Gabriele Nava & Marie Charbonneau & Nuno Guedelha & Francisco Andrade 0002 & Silvio Traversaro & Luca Fiorio & Francesco Romano & Francesco Nori & Giorgio Metta & Daniele Pucci,conf/iros/DafarraNCGATFRN18,https://doi.org/10.1109/IROS.2018.8594277,Robotics
1321,Adaptive Robot Body Learning and Estimation Through Predictive Coding.,2018,Pablo Lanillos & Gordon Cheng,conf/iros/LanillosC18,https://doi.org/10.1109/IROS.2018.8593684,Robotics
1322,Hands-on reconfigurable robotic surgical instrument holder arm.,2016,Piyamate Wisanuvej & Konrad Leibrandt & Jindong Liu & Guang-Zhong Yang,conf/iros/WisanuvejLLY16,https://doi.org/10.1109/IROS.2016.7759385,Robotics
1323,GOATS: Goal Sampling Adaptation for Scooping with Curriculum Reinforcement Learning.,2023,Yaru Niu & Shiyu Jin & Zeqing Zhang & Jiacheng Zhu & Ding Zhao & Liangjun Zhang,conf/iros/NiuJZZZZ23,https://doi.org/10.1109/IROS55552.2023.10342221,Robotics
1324,Improvement of environmental adaptivity of defect detector for hammering test using boosting algorithm.,2015,Hiromitsu Fujii & Atsushi Yamashita & Hajime Asama,conf/iros/FujiiYA15,https://doi.org/10.1109/IROS.2015.7354307,Robotics
1325,Adaptive collision checking for continuous robot motions within motion constraints.,2013,Jinsung Kwon & Oussama Khatib,conf/iros/KwonK13,https://doi.org/10.1109/IROS.2013.6697133,Robotics
1326,Error-State Kalman Filter Based External Wrench Estimation for MAVs Under a Cascaded Architecture.,2023,Yuhan Yin & Qingkai Yang & Hao Fang 0001,conf/iros/YinY023,https://doi.org/10.1109/IROS55552.2023.10342358,Robotics
1327,Powered Knee and Ankle Prosthesis Control for Adaptive Ambulation at Variable Speeds; Inclines; and Uneven Terrains.,2023,Liam M. Sullivan & Suzi Creveling & Marissa Cowan & Lukas Gabert & Tommaso Lenzi,conf/iros/SullivanCCGL23,https://doi.org/10.1109/IROS55552.2023.10342504,Robotics
1328,Discrete-time stability analysis of a control architecture for heterogeneous robotic systems.,2013,Magnus Bjerkeng & Pietro Falco & Ciro Natale & Kristin Ytterstad Pettersen,conf/iros/BjerkengFNP13,https://doi.org/10.1109/IROS.2013.6697045,Robotics
1329,DeepVIO: Self-supervised Deep Learning of Monocular Visual Inertial Odometry using 3D Geometric Constraints.,2019,Liming Han & Yimin Lin & Guoguang Du & Shiguo Lian,conf/iros/HanLDL19,https://doi.org/10.1109/IROS40897.2019.8968467,Robotics
1330,Real-time Multi-Adaptive-Resolution-Surfel 6D LiDAR Odometry using Continuous-time Trajectory Optimization.,2021,Jan Quenzel & Sven Behnke,conf/iros/QuenzelB21,https://doi.org/10.1109/IROS51168.2021.9636763,Robotics
1331,Seizing failure-tolerant differential redundant drive mechanism and control technique for two-wheeled; self-balancing vehicle.,2015,Kiyoshi Fujiwara & Takuya Ogure & Geoffrey Biggs,conf/iros/FujiwaraOB15,https://doi.org/10.1109/IROS.2015.7354042,Robotics
1332,Crowdsourced 3D Mapping: A Combined Multi-View Geometry and Self-Supervised Learning Approach.,2020,Hemang Chawla & Matti Jukola & Terence Brouns & Elahe Arani & Bahram Zonooz,conf/iros/ChawlaJBAZ20,https://doi.org/10.1109/IROS45743.2020.9341243,Robotics
1333,ALPHA: A hybrid self-adaptable hand for a social humanoid robot.,2016,Giulio Cerruti & Damien Chablat & David Gouaillier & Sophie Sakka,conf/iros/CerrutiCGS16,https://doi.org/10.1109/IROS.2016.7759157,Robotics
1334,Sample Efficient Interactive End-to-End Deep Learning for Self-Driving Cars with Selective Multi-Class Safe Dataset Aggregation.,2019,Yunus Bicer & Ali Alizadeh & Nazim Kemal Ure & Ahmetcan Erdogan & Orkun Kizilirmak,conf/iros/BicerAUEK19,https://doi.org/10.1109/IROS40897.2019.8967948,Robotics
1335,Towards Peak Torque Minimization for Modular Self-Folding Robots.,2018,Meibao Yao & Hutao Cui & Xueming Xiao & Christoph H. Belke & Jamie Paik,conf/iros/YaoCXBP18,https://doi.org/10.1109/IROS.2018.8593648,Robotics
1336,Unified preview control for humanoid postural stability and upper-limb interaction adaptation.,2012,Aurélien Ibanez & Philippe Bidaud & Vincent Padois,conf/iros/IbanezBP12,https://doi.org/10.1109/IROS.2012.6385948,Robotics
1337,ADD: A Fine-grained Dynamic Inference Architecture for Semantic Image Segmentation.,2021,Chi-Hsi Kung & Che-Rung Lee,conf/iros/KungL21,https://doi.org/10.1109/IROS51168.2021.9636650,Robotics
1338,Cost Adaptation for Robust Decentralized Swarm Behaviour.,2018,Peter Henderson 0002 & Matthew Vertescher & David Meger & Mark Coates,conf/iros/0002VMC18,https://doi.org/10.1109/IROS.2018.8594283,Robotics
1339,On the performance of selective adaptation in state lattices for mobile robot motion planning in cluttered environments.,2017,Michael E. Napoli & Harel Biggie & Thomas M. Howard,conf/iros/NapoliBH17,https://doi.org/10.1109/IROS.2017.8206309,Robotics
1340,Localization Uncertainty-driven Adaptive Framework for Controlling Ground Vehicle Robots.,2020,Daniel Kent 0001 & Philip K. McKinley & Hayder Radha,conf/iros/KentMR20,https://doi.org/10.1109/IROS45743.2020.9341427,Robotics
1341,Multi-UAV Adaptive Path Planning Using Deep Reinforcement Learning.,2023,Jonas Westheider & Julius Rückin & Marija Popovic,conf/iros/WestheiderRP23,https://doi.org/10.1109/IROS55552.2023.10342516,Robotics
1342,BLDC motor current control using filtered single DC link current based on adaptive extended Kalman filter.,2017,Jaesung Oh & Hyoin Bae & Hyobin Jeong & Kang Kyu Lee & Jun-Ho Oh,conf/iros/OhBJLO17,https://doi.org/10.1109/IROS.2017.8206041,Robotics
1343,Towards a User Adaptive Assistive Robot: Learning from Demonstration Using Navigation Functions.,2021,Xanthi S. Papageorgiou & Athanasios C. Dometios & Costas S. Tzafestas,conf/iros/PapageorgiouDT21,https://doi.org/10.1109/IROS51168.2021.9636200,Robotics
1344,Dynamic Finger Gaits via Pivoting and Adapting Contact Forces.,2023,Yuechuan Xue & Ling Tang & Yan-Bin Jia,conf/iros/XueTJ23,https://doi.org/10.1109/IROS55552.2023.10342156,Robotics
1345,An adaptive basic I/O gain tuning method based on leveling control input histogram for human-machine systems.,2014,Mitsuhiro Kamezaki & Hiroyasu Iwata & Shigeki Sugano,conf/iros/KamezakiIS14,https://doi.org/10.1109/IROS.2014.6942817,Robotics
1346,Adaptive Sensor Bias Estimation in Nine Degree of Freedom Inertial Measurement Units: Theory and Preliminary Evaluation.,2018,Andrew R. Spielvogel & Louis L. Whitcomb,conf/iros/SpielvogelW18,https://doi.org/10.1109/IROS.2018.8594439,Robotics
1347,SESR: Self-Ensembling Sim-to-Real Instance Segmentation for Auto-Store Bin Picking.,2022,Biqi Yang & Xiaojie Gao & Kai Chen & Rui Cao & Yidan Feng & Xianzhi Li & Qi Dou 0001 & Chi-Wing Fu & Yun-Hui Liu & Pheng-Ann Heng,conf/iros/YangGCCFL0FLH22,https://doi.org/10.1109/IROS47612.2022.9981845,Robotics
1348,Asynchronous Adaptive Sampling and Reduced-Order Modeling of Dynamic Processes by Robot Teams via Intermittently Connected Networks.,2020,Hannes Rovina & Tahiya Salam & Yiannis Kantaros & M. Ani Hsieh,conf/iros/RovinaSKH20,https://doi.org/10.1109/IROS45743.2020.9341636,Robotics
1349,A control architecture for physical human-UAV interaction with a fully actuated hexarotor.,2017,Sujit Rajappa & Heinrich H. Bülthoff & Marcin Odelga & Paolo Stegagno,conf/iros/RajappaBOS17,https://doi.org/10.1109/IROS.2017.8206332,Robotics
1350,Discrete-Time Adaptive Control Algorithm for Coordination of Multiagent Systems in the Presence of Coupled Dynamics.,2023,Islam A. Aly & K. Merve Dogan,conf/iros/AlyD23,https://doi.org/10.1109/IROS55552.2023.10341404,Robotics
1351,Adaptive repetitive visual-servo control of a low-flying unmanned aerial vehicle with an uncalibrated high-flying camera.,2016,Dejun Guo & Woosoon Yim & Kam K. Leang,conf/iros/GuoYL16,https://doi.org/10.1109/IROS.2016.7759627,Robotics
