hit num,title,year,authors,key,ee,venue_category
1660,Versatile Multi-LiDAR Accurate Self-Calibration System Based on Pose Graph Optimization.,2023,Dengxiang Chang & Runbang Zhang & Shengjie Huang & Manjiang Hu & Rongjun Ding & Xiaohui Qin,journals/ral/ChangZHHDQ23a,https://doi.org/10.1109/LRA.2023.3290383,Robotics
1661,InfPose: Real-Time Infrared Multi-Human Pose Estimation for Edge Devices Based on Encoder-Decoder CNN Architecture.,2024,Xin Xu & Xinchao Wei & Yuelei Xu & Zhaoxiang Zhang 0002 & Kun Gong & Huafeng Li & Leibing Xiao,journals/ral/XuWXZGLX24,https://doi.org/10.1109/lra.2023.3303070,Robotics
1668,Event-and Frame-Based Visual-Inertial Odometry With Adaptive Filtering Based on 8-DOF Warping Uncertainty.,2024,Min Seok Lee & Jae-Hyung Jung & Ye Jun Kim & Chan Gook Park,journals/ral/LeeJKP24,https://doi.org/10.1109/LRA.2023.3339432,Robotics
1669,External Dynamics Dependent Human Gait Adaptation Using a Cable-Driven Exoskeleton.,2023,Sanjeevi Nakka & Vineet Vashista,journals/ral/NakkaV23,https://doi.org/10.1109/LRA.2023.3302189,Robotics
1671,On the Optimality; Stability; and Feasibility of Control Barrier Functions: An Adaptive Learning-Based Approach.,2023,Alaa Eddine Chriat & Chuangchuang Sun,journals/ral/ChriatS23,https://doi.org/10.1109/LRA.2023.3322088,Robotics
1672,Adaptive Robot Traversability Estimation Based on Self-Supervised Online Continual Learning in Unstructured Environments.,2024,Hyung-Suk Yoon & Ji-Hoon Hwang & Chan Kim & E. In Son & Se-Wook Yoo & Seung-Woo Seo,journals/ral/YoonHKSYS24,https://doi.org/10.1109/LRA.2024.3386451,Robotics
1681,A Multi-Modal Tailless Flapping-Wing Robot Capable of Flying; Crawling; Self-Righting and Horizontal Take-Off.,2024,Chaofeng Wu & Yiming Xiao & Jiaxin Zhao & Jiawang Mou & Feng Cui & Wu Liu,journals/ral/WuXZMCL24,https://doi.org/10.1109/LRA.2024.3384910,Robotics
1685,Off-Policy Evaluation With Online Adaptation for Robot Exploration in Challenging Environments.,2023,Yafei Hu & Junyi Geng & Chen Wang 0033 & John Keller & Sebastian A. Scherer,journals/ral/HuGWKS23,https://doi.org/10.1109/LRA.2023.3271520,Robotics
1688,Incremental Multimodal Surface Mapping via Self-Organizing Gaussian Mixture Models.,2023,Kshitij Goel & Wennie Tabib,journals/ral/GoelT23,https://doi.org/10.1109/LRA.2023.3327670,Robotics
1691,Reconfiguration Strategy for Fault-Tolerant Control of High-Rise Adaptive Structures.,2021,Spasena Dakova & Julia L. Wagner & Andreas Gienger & Cristina Tarín & Michael Böhm & Oliver Sawodny,journals/ral/DakovaWGTBS21,https://doi.org/10.1109/lra.2021.3093861,Robotics
1692,Self-Supervised Curriculum Generation for Autonomous Reinforcement Learning Without Task-Specific Knowledge.,2024,Sang-Hyun Lee & Seung-Woo Seo,journals/ral/LeeS24,https://doi.org/10.1109/LRA.2024.3375714,Robotics
1694,Towards Better Data Exploitation in Self-Supervised Monocular Depth Estimation.,2024,Jinfeng Liu 0007 & Lingtong Kong & Jie Yang 0002 & Wei Liu 0044,journals/ral/LiuKYL24,https://doi.org/10.1109/LRA.2023.3337594,Robotics
1697,Introducing Mag-Nets: Rapidly Bending Electromagnetic Actuators for Self-Contained Soft Robots.,2024,Georgios Bolanakis & Evangelos Papadopoulos,journals/ral/BolanakisP24,https://doi.org/10.1109/LRA.2024.3389416,Robotics
1699,APPLE: Adaptive Planner Parameter Learning From Evaluative Feedback.,2021,Zizhao Wang & Xuesu Xiao & Garrett Warnell & Peter Stone,journals/ral/WangXWS21,https://doi.org/10.1109/lra.2021.3100940,Robotics
1703,Closed-Loop Control of Magnetic Modular Cubes for 2D Self-Assembly.,2023,Yitong Lu & Anuruddha Bhattacharjee & Conlan C. Taylor & Julien Leclerc & Jason M. O'Kane & MinJun Kim 0001 & Aaron T. Becker,journals/ral/LuBTLOKB23,https://doi.org/10.1109/LRA.2023.3296008,Robotics
1704,A Self-Rotary Aerial Robot With Passive Compliant Variable-Pitch Wings.,2023,Xinyu Cai & Luke Soe Thura Win & Brian Leonard Suhadi & Hitesh Bhardwaj & Shaohui Foong,journals/ral/CaiWSBF23,https://doi.org/10.1109/LRA.2023.3280827,Robotics
1709,Improving Robot Proficiency Self-Assessment via Meta-Assessment.,2023,Xuan Cao & Jacob W. Crandall & Michael A. Goodrich,journals/ral/CaoCG23,https://doi.org/10.1109/LRA.2023.3316896,Robotics
1727,A Hybrid Adaptive Controller for Soft Robot Interchangeability.,2024,Zixi Chen & Xuyang Ren & Matteo Bernabei & Vanessa Mainardi & Gastone Ciuti & Cesare Stefanini,journals/ral/ChenRBMCS24,https://doi.org/10.1109/LRA.2023.3337705,Robotics
1728,Spatial-Aware Dynamic Lightweight Self-Supervised Monocular Depth Estimation.,2024,Linna Song & Dianxi Shi & Jianqiang Xia & Qianying Ouyang & Ziteng Qiao & Songchang Jin & Shaowu Yang,journals/ral/SongSXOQJY24,https://doi.org/10.1109/LRA.2023.3337991,Robotics
1732,A Probabilistic Approach to Multi-Modal Adaptive Virtual Fixtures.,2024,Maximilian Mühlbauer & Thomas Hulin & Bernhard M. Weber & Sylvain Calinon & Freek Stulp & Alin Albu-Schäffer & João Silvério,journals/ral/MuhlbauerHWCSAS24,https://doi.org/10.1109/LRA.2024.3384759,Robotics
1735,Integrating Computer Vision in Exosuits for Adaptive Support and Reduced Muscle Strain in Industrial Environments.,2024,Francesco Missiroli & Pietro Mazzoni & Nicola Lotti & Enrica Tricomi & Francesco Braghin & Loris Roveda & Lorenzo Masia,journals/ral/MissiroliMLTBRM24,https://doi.org/10.1109/LRA.2023.3337693,Robotics
1740,Sim-on-Wheels: Physical World in the Loop Simulation for Self-Driving.,2023,Yuan Shen & Bhargav Chandaka & Zhi-Hao Lin & Albert J. Zhai & Hang Cui & David A. Forsyth & Shenlong Wang,journals/ral/ShenCLZCFW23,https://doi.org/10.1109/LRA.2023.3325689,Robotics
1745,A Self-Assembling Extendable Tendon-Driven Continuum Robot With Variable Length.,2023,Nikola Fischer & Matthias Becher & Lasse Höltge & Franziska Mathis-Ullrich,journals/ral/FischerBHM23,https://doi.org/10.1109/LRA.2023.3325781,Robotics
1748,ADAADepth: Adapting Data Augmentation and Attention for Self-Supervised Monocular Depth Estimation.,2021,Vinay Kaushik & Kartik Jindgar & Brejesh Lall,journals/ral/KaushikJL21,https://doi.org/10.1109/lra.2021.3101049,Robotics
1749,High-Payload and Self-Adaptive Robotic Hand With 1-Degree-of-Freedom Translation/Rotation Switching Mechanism.,2023,Toshihiro Nishimura & Tsubasa Muryoe & Tetsuyou Watanabe,journals/ral/NishimuraMW23,https://doi.org/10.1109/LRA.2023.3254461,Robotics
1753,DAGA: Dynamics Aware Reinforcement Learning With Graph-Based Rapid Adaptation.,2023,Jingtian Ji & Buqing Nie & Yue Gao 0005,journals/ral/JiNG23,https://doi.org/10.1109/LRA.2023.3249632,Robotics
1760,Inchworm-Inspired Soft Robot With Controllable Locomotion Based on Self-Sensing of Deformation.,2024,Yue Di & Yuyan Zhang & Yintang Wen & Haiying Yao & Zixiang Zhou & Zhixin Ren & Hongmiao Tian & Jinyou Shao,journals/ral/DiZWYZRTS24,https://doi.org/10.1109/LRA.2024.3377557,Robotics
1768,Imitation Learning-Based System for the Execution of Self-Paced Robotic-Assisted Passive Rehabilitation Exercises.,2023,Rafael J. Escarabajal & José L. Pulloquinga & Pau Zamora-Ortiz & Ángel Valera & Vicente Mata & Marina Vallés,journals/ral/EscarabajalPZVMV23,https://doi.org/10.1109/LRA.2023.3281884,Robotics
1769,Scale-Aware Domain Adaptation for Robust UAV Tracking.,2023,Changhong Fu 0001 & Teng Li 0014 & Junjie Ye & Guangze Zheng 0001 & Sihang Li & Peng Lu 0003,journals/ral/FuLYZLL23,https://doi.org/10.1109/LRA.2023.3271513,Robotics
1770,A Soft Continuum Robot With Self-Controllable Variable Curvature.,2024,Xinran Wang & Qiujie Lu & Dongmyoung Lee & Zhongxue Gan & Nicolás Rojas 0002,journals/ral/WangLLG024,https://doi.org/10.1109/LRA.2024.3352359,Robotics
1772,Map-Adaptive Multimodal Trajectory Prediction Using Hierarchical Graph Neural Networks.,2023,Xiaoyu Mo & Yang Xing & Haochen Liu & Chen Lv,journals/ral/MoXLL23,https://doi.org/10.1109/LRA.2023.3270739,Robotics
1773,A Self-Reconfiguration Algorithm for Sliding Triangular Modular Robots.,2024,Shlomo Odem & Oded Medina,journals/ral/OdemM24,https://doi.org/10.1109/LRA.2024.3355756,Robotics
1774,Learning-Based Propulsion Control for Amphibious Quadruped Robots With Dynamic Adaptation to Changing Environment.,2023,Qingfeng Yao & Linghan Meng & Qifeng Zhang & Jing Zhao & Joni Pajarinen & Xiaohui Wang & Zhibin Li 0001 & Cong Wang 0027,journals/ral/YaoMZZPWLW23,https://doi.org/10.1109/LRA.2023.3323893,Robotics
1775,Gaussian Adaptive Strategy Based Multi-Objective Evolutionary Optimization for Path Planning on Uneven Terrains.,2024,Hui Zheng & Yixiao Lu & Jing Jie & Beiping Hou & Miao Zhang & Yitao Zhang,journals/ral/ZhengLJHZZ24,https://doi.org/10.1109/LRA.2023.3334675,Robotics
1776,An Omnidirectional Transportation System With High Terrain Adaptability and Flexible Configurations Using Multiple Nonholonomic Mobile Robots.,2023,Quan Liu & Zhenguo Nie & Zhao Gong & Xin-Jun Liu,journals/ral/LiuNGL23,https://doi.org/10.1109/LRA.2023.3301723,Robotics
1781,FE-Fusion-VPR: Attention-Based Multi-Scale Network Architecture for Visual Place Recognition by Fusing Frames and Events.,2023,Kuanxu Hou & Delei Kong & Junjie Jiang & Hao Zhuang & Xinjie Huang & Zheng Fang 0001,journals/ral/HouKJZHF23,https://doi.org/10.1109/LRA.2023.3268850,Robotics
1785,Unified Power and Admittance Adaptation for Safe and Effective Physical Interaction With Unmodelled Dynamic Environments.,2023,Federico Benzi & Cristian Secchi,journals/ral/BenziS23,https://doi.org/10.1109/LRA.2023.3327679,Robotics
1789,Online Path Repair: Adapting to Robot Failures in Multi-Robot Aerial Surveys.,2024,Jaden Clark & Kunal Shah & Mac Schwager,journals/ral/ClarkSS24,https://doi.org/10.1109/LRA.2024.3355730,Robotics
1792,Neural-FxSMC: A Robust Adaptive Neural Fixed-Time Sliding Mode Control for Quadrotors With Unknown Uncertainties.,2024,Subhash Chand Yogi & Laxmidhar Behera & Twinkle Tripathy,journals/ral/YogiBT24,https://doi.org/10.1109/LRA.2024.3398425,Robotics
1793,Position Synchronization Through the Energy-Reflection Based Time Domain Passivity Approach in Position-Position Architectures.,2021,Michael Panzirsch & Harsimran Singh,journals/ral/PanzirschS21,https://doi.org/10.1109/lra.2021.3099230,Robotics
1794,Multi-Abstractive Neural Controller: An Efficient Hierarchical Control Architecture for Interactive Driving.,2023,Xiao Li 0025 & Igor Gilitschenski & Guy Rosman & Sertac Karaman & Daniela Rus,journals/ral/0025GRKR23,https://doi.org/10.1109/LRA.2023.3273421,Robotics
1801,Self-Supervised Multi-Modal Learning for Collaborative Robotic Grasp-Throw.,2024,Yanxu Hou & Zihan Fang & Jun Li 0011,journals/ral/HouFL24,https://doi.org/10.1109/LRA.2024.3376151,Robotics
1803,INoD: Injected Noise Discriminator for Self-Supervised Representation Learning in Agricultural Fields.,2023,Julia Hindel & Nikhil Gosala & Kevin Bregler & Abhinav Valada,journals/ral/HindelGBV23,https://doi.org/10.1109/LRA.2023.3301269,Robotics
1807,Self-Supervised Representation Learning From Temporal Ordering of Automated Driving Sequences.,2024,Christopher Lang & Alexander Braun & Lars Schillingmann & Karsten Haug & Abhinav Valada,journals/ral/LangBSHV24,https://doi.org/10.1109/LRA.2024.3354552,Robotics
1812,VDMNav: Software Architecture for Aerodynamically Constrained Navigation on Small Fixed-Wing Drones.,2024,Gabriel François Laupré & Aman Sharma & Jan Skaloud,journals/ral/LaupreSS24,https://doi.org/10.1109/LRA.2024.3358758,Robotics
1814,Initial-Pose Self-Calibration for Redundant Cable-Driven Parallel Robot Using Force Sensors Under Hybrid Joint-Space Control.,2023,Zhen Liu 0014 & Zhiwei Qin 0003 & Haibo Gao & Guangyao Sun & Zhongshan Huang & Zongquan Deng,journals/ral/LiuQGSHD23,https://doi.org/10.1109/LRA.2023.3238178,Robotics
1815,A Robust LiDAR-Camera Self-Calibration Via Rotation-Based Alignment and Multi-Level Cost Volume.,2024,Zaipeng Duan & Xuzhong Hu & Junfeng Ding & Pei An & Xiao Huang & Jie Ma,journals/ral/DuanHDAHM24,https://doi.org/10.1109/LRA.2023.3336250,Robotics
1823,Quadrotor Neural Network Adaptive Control: Design and Experimental Validation.,2023,Gan Yu & Joel Reis & Carlos Silvestre,journals/ral/YuRS23,https://doi.org/10.1109/LRA.2023.3254450,Robotics
1826,Learning Off-Road Terrain Traversability With Self-Supervisions Only.,2023,Junwon Seo & Sungdae Sim & Inwook Shim,journals/ral/SeoSS23,https://doi.org/10.1109/LRA.2023.3284356,Robotics
1830,Self-Supervised Monocular Depth Estimation With Isometric-Self-Sample-Based Learning.,2023,Geonho Cha & Ho-Deok Jang & Dongyoon Wee,journals/ral/ChaJW23,https://doi.org/10.1109/LRA.2022.3221871,Robotics
1831,Learning-Based Minimally-Sensed Fault-Tolerant Adaptive Flight Control.,2024,Michael O'Connell & Joshua Cho & Matthew Anderson & Soon-Jo Chung,journals/ral/OConnellCAC24,https://doi.org/10.1109/LRA.2024.3389414,Robotics
1835,FireAntV3: A Modular Self-Reconfigurable Robot Toward Free-Form Self-Assembly Using Attach-Anywhere Continuous Docks.,2023,Petras Swissler & Michael Rubenstein,journals/ral/SwisslerR23,https://doi.org/10.1109/LRA.2023.3290796,Robotics
1836,RevLock: A Reversible Self-Locking Mechanism Driven by Linear Actuators for Foldable Robots and Systems.,2023,Adriane Fernandes Minori & Umut Serdar Civici & Chenyi Shen & Sophia Paul & Sarah Bergbreiter & Fatma Zeynep Temel & Lining Yao,journals/ral/MinoriCSPBTY23,https://doi.org/10.1109/LRA.2023.3315215,Robotics
1837,Grasp Transfer Based on Self-Aligning Implicit Representations of Local Surfaces.,2023,Ahmet Ercan Tekden & Marc Peter Deisenroth & Yasemin Bekiroglu,journals/ral/TekdenDB23,https://doi.org/10.1109/LRA.2023.3306272,Robotics
1843,Multi-Task Adaptive Gating Network for Trajectory Distilled Control Prediction.,2024,Shoaib Azam & Ville Kyrki,journals/ral/AzamK24,https://doi.org/10.1109/LRA.2024.3385695,Robotics
1845,Design and Analysis of Adaptive Flipper With Origami Structure for Frog-Inspired Swimming Robot.,2024,Shuqi Wang & Jizhuang Fan & Yitao Pan & Gangfeng Liu & Yubin Liu,journals/ral/WangFPLL24,https://doi.org/10.1109/LRA.2023.3333674,Robotics
1850,Exploring the Mutual Influence Between Self-Supervised Single-Frame and Multi-Frame Depth Estimation.,2023,Jie Xiang & Yun Wang & Lifeng An & Haiyang Liu & Jian Liu,journals/ral/XiangWALL23,https://doi.org/10.1109/LRA.2023.3309134,Robotics
1853,GeoAdapt: Self-Supervised Test-Time Adaptation in LiDAR Place Recognition Using Geometric Priors.,2024,Joshua Knights & Stephen Hausler & Sridha Sridharan & Clinton Fookes & Peyman Moghadam,journals/ral/KnightsHSFM24,https://doi.org/10.1109/LRA.2023.3337698,Robotics
1856,StarBlocks: Soft Actuated Self-Connecting Blocks for Building Deformable Lattice Structures.,2023,Luyang Zhao & Yijia Wu & Wenzhong Yan & Weishu Zhan & Xiaonan Huang & Joran W. Booth & Ankur Mehta & Kostas E. Bekris & Rebecca Kramer-Bottiglio & Devin J. Balkcom,journals/ral/ZhaoWYZHBMBKB23,https://doi.org/10.1109/LRA.2023.3284361,Robotics
1857,Speed Adaptive Robot Trajectory Generation Based on Derivative Property of B-Spline Curve.,2023,Lihui Wang 0003 & Yilin Guo,journals/ral/WangG23,https://doi.org/10.1109/LRA.2023.3241812,Robotics
1858,Self-Supervised Category-Level 6D Object Pose Estimation With Optical Flow Consistency.,2023,Michela Zaccaria & Fabian Manhardt & Yan Di & Federico Tombari & Jacopo Aleotti & Mikhail Giorgini,journals/ral/ZaccariaMDTAG23,https://doi.org/10.1109/LRA.2023.3254463,Robotics
1860,Self-Supervised Single-Line LiDAR Depth Completion.,2023,Junjie Hu 0003 & Chenyou Fan & Xiyue Guo & Liguang Zhou & Tin Lun Lam,journals/ral/HuFGZL23,https://doi.org/10.1109/LRA.2023.3318188,Robotics
1863,Design; Fabrication; and Characterization of a Helical Adaptive Multi-Material MicroRobot (HAMMR).,2023,Liyuan Tan & David J. Cappelleri,journals/ral/TanC23,https://doi.org/10.1109/LRA.2023.3242164,Robotics
1874,Adaptive Patchwork: Real-Time Ground Segmentation for 3D Point Cloud With Adaptive Partitioning and Spatial-Temporal Context.,2023,Hao Ren & Mingwei Wang & Wenpeng Li & Chen Liu & Mengli Zhang,journals/ral/RenWLLZ23,https://doi.org/10.1109/LRA.2023.3316089,Robotics
1879,Whole-Body Self-Collision Distance Detection for a Heavy-Duty Manipulator Using Neural Networks.,2024,Hua Liu & Hengsheng Wang & Xinping Guo,journals/ral/LiuWG24,https://doi.org/10.1109/LRA.2023.3342558,Robotics
1880,MorAL: Learning Morphologically Adaptive Locomotion Controller for Quadrupedal Robots on Challenging Terrains.,2024,Zeren Luo & Yinzhao Dong & Xinqi Li & Rui Huang & Zhengjie Shu & Erdong Xiao & Peng Lu 0003,journals/ral/LuoDLHSXL24,https://doi.org/10.1109/LRA.2024.3375086,Robotics
1884,Traversability-Aware Adaptive Optimization for Path Planning and Control in Mountainous Terrain.,2024,Se-Wook Yoo & E. In Son & Seung-Woo Seo,journals/ral/YooSS24,https://doi.org/10.1109/LRA.2024.3387042,Robotics
1888,Insect Inspired Self-Righting for Fixed-Wing Drones.,2021,Charalampos Vourtsis & Victor Casas Rochel & Francisco Ramirez Serrano & William J. Stewart 0002 & Dario Floreano,journals/ral/VourtsisRSSF21,https://doi.org/10.1109/lra.2021.3096159,Robotics
1890,Electroosmotic Self-Propelled Microswimmer With Magnetic Steering.,2024,Toshiro Yamanaka & Fumihito Arai,journals/ral/YamanakaA24,https://doi.org/10.1109/LRA.2023.3337706,Robotics
1892,Self-Supervised Local Topology Representation for Random Cluster Matching.,2023,Wenkai Chang & Peng Li & Zhengxing Wu,journals/ral/ChangLW23,https://doi.org/10.1109/LRA.2023.3238199,Robotics
1894,Feedforward-Cascaded Adaptive Generalized Predictive Control of Dielectric Elastomer Transducer.,2024,Yue Zhang & Yawu Wang & Jundong Wu & Chun-Yi Su,journals/ral/ZhangWWS24,https://doi.org/10.1109/LRA.2024.3360812,Robotics
1896,AI-CPG: Adaptive Imitated Central Pattern Generators for Bipedal Locomotion Learned Through Reinforced Reflex Neural Networks.,2024,Guanda Li & Auke Jan Ijspeert & Mitsuhiro Hayashibe,journals/ral/LiIH24,https://doi.org/10.1109/LRA.2024.3388842,Robotics
1898,Shape-Conformable Suction Cups With Controllable Adaptive Suction on Complex Surfaces.,2023,Tianqi Yue & Hermes Bloomfield-Gadêlha & Jonathan Rossiter,journals/ral/YueBR23,https://doi.org/10.1109/LRA.2023.3322071,Robotics
1899,Foam-Embedded Soft Robotic Joint With Inverse Kinematic Modeling by Iterative Self-Improving Learning.,2024,Anlun Huang & Yongxi Cao & Jiajie Guo & Zhonggui Fang & Yinyin Su & Sicong Liu 0003 & Juan Yi & Hongqiang Wang 0003 & Jian S. Dai & Zheng Wang 0002,journals/ral/HuangCGFSLYWDW24,https://doi.org/10.1109/LRA.2024.3349831,Robotics
1900,A Path Planning Approach for Multi-AUV Systems With Concurrent Stationary Node Access and Adaptive Sampling.,2024,Jiaxin Zhang 0020 & Meiqin Liu & Senlin Zhang & Ronghao Zheng & Shanling Dong,journals/ral/0020LZZD24,https://doi.org/10.1109/LRA.2024.3350972,Robotics
1902,S.T.A.R.-Track: Latent Motion Models for End-to-End 3D Object Tracking With Adaptive Spatio-Temporal Appearance Representations.,2024,Simon Doll & Niklas Hanselmann & Lukas Schneider & Richard Schulz & Markus Enzweiler & Hendrik P. A. Lensch,journals/ral/DollHSSEL24,https://doi.org/10.1109/LRA.2023.3342552,Robotics
1904,You Only Label Once: 3D Box Adaptation From Point Cloud to Image With Semi-Supervised Learning.,2023,Jieqi Shi & Peiliang Li 0001 & Xiaozhi Chen & Shaojie Shen,journals/ral/ShiLCS23,https://doi.org/10.1109/LRA.2023.3310433,Robotics
1910,Adaptive Robot-Human Handovers With Preference Learning.,2023,Gojko Perovic & Francesco Iori & Angela Mazzeo & Marco Controzzi & Egidio Falotico,journals/ral/PerovicIMCF23,https://doi.org/10.1109/LRA.2023.3306280,Robotics
1913,ERRA: An Embodied Representation and Reasoning Architecture for Long-Horizon Language-Conditioned Manipulation Tasks.,2023,Chao Zhao & Shuai Yuan & Chunli Jiang & Junhao Cai & Hongyu Yu & Michael Yu Wang & Qifeng Chen,journals/ral/ZhaoYJCYWC23,https://doi.org/10.1109/LRA.2023.3265893,Robotics
1915,A Bio-Inspired Deformable Mouthpart Device With Adaptive Control for Negative Pressure Therapy on Unstructured Limb Surfaces.,2024,Zihao Li & Zhenguo Nie & Huichan Zhao & Qi Shao & Fugui Xie & Xin-Jun Liu,journals/ral/LiNZSXL24,https://doi.org/10.1109/LRA.2024.3375709,Robotics
1917,Fuzzy-Immune-Regulated Adaptive Degree-of-Stability LQR for a Self-Balancing Robotic Mechanism: Design and HIL Realization.,2023,Omer Saleem & Jamshed Iqbal,journals/ral/SaleemI23,https://doi.org/10.1109/LRA.2023.3286176,Robotics
1922,Robust and Adaptive Calibration of UWB-Aided Vision Navigation System for UAVs.,2023,Jinwen Hu & Yiming Li & Yifei Lei & Zhao Xu & Mingwei Lv & Junwei Han,journals/ral/HuLLXLH23,https://doi.org/10.1109/LRA.2023.3326385,Robotics
1924,HybGrasp: A Hybrid Learning-to-Adapt Architecture for Efficient Robot Grasping.,2023,Jungwook Mun & Khang Truong Giang & Yunghee Lee & Nayoung Oh & Sejoon Huh & Min Kim & Sungho Jo,journals/ral/MunGLOHKJ23,https://doi.org/10.1109/LRA.2023.3329622,Robotics
1928,A Soft Crawling Robot That Can Self-Repair Material Removal and Deep Lengthwise Cuts; Actuated by Thin McKibben Muscles.,2024,Mengfei Xie & Feng Yunhao & Hiroyuki Nabae & Koichi Suzumori,journals/ral/XieYNS24,https://doi.org/10.1109/LRA.2024.3386456,Robotics
1929,Adaptation of Flipper-Mud Interactions Enables Effective Terrestrial Locomotion on Muddy Substrates.,2023,Shipeng Liu & Boyuan Huang & Feifei Qian,journals/ral/LiuHQ23,https://doi.org/10.1109/LRA.2023.3323123,Robotics
1934,A Non-Prehensile Object Transportation Framework With Adaptive Tilting Based on Quadratic Programming.,2023,Rajesh Subburaman & Mario Selvaggio & Fabio Ruggiero,journals/ral/SubburamanSR23,https://doi.org/10.1109/LRA.2023.3268594,Robotics
1938,Learning When to Use Adaptive Adversarial Image Perturbations Against Autonomous Vehicles.,2023,Hyung-Jin Yoon & Hamidreza Jafarnejadsani & Petros G. Voulgaris,journals/ral/YoonJV23,https://doi.org/10.1109/LRA.2023.3280813,Robotics
1940,GPDAN: Grasp Pose Domain Adaptation Network for Sim-to-Real 6-DoF Object Grasping.,2023,Liming Zheng & Wenxuan Ma 0004 & Yinghao Cai & Tao Lu & Shuo Wang 0001,journals/ral/ZhengMCL023,https://doi.org/10.1109/LRA.2023.3286816,Robotics
1942,Self-Sensing Origami-Inspired Soft Twisting Actuators and Its Application in Soft Robots.,2024,Yang Yang 0031 & Shaoyang Yan & Yuan Xie & Yuchao Wang & Jia Liu & Yunquan Li & Jianshu Zhou,journals/ral/YangYXWLLZ24,https://doi.org/10.1109/LRA.2023.3347142,Robotics
1943,Improving Complex Task Performance in Powered Upper Limb Exoskeletons With Adaptive Proportional Myoelectric Control for User Motor Strategy Tracking.,2024,Xiangyu Peng & Shunzhang Li & Leia A. Stirling 0001,journals/ral/PengLS24,https://doi.org/10.1109/LRA.2024.3384081,Robotics
1947,Adaptive Symmetry Reference Trajectory Generation in Shared Autonomy for Active Knee Orthosis.,2023,Rongkai Liu & Tingting Ma & Ningguang Yao & Hao Li & Xinyan Zhao & Yu Wang & Hongqing Pan & Quanjun Song,journals/ral/LiuMYLZWPS23,https://doi.org/10.1109/LRA.2023.3264767,Robotics
1951,A Quasi-Passive Robotic Ankle Foot Orthosis With Speed-Adaptive Stiffness.,2024,Samuel Hopkins & Collin Bowersock & Elliott J. Rouse & Zachary F. Lerner,journals/ral/HopkinsBRL24,https://doi.org/10.1109/LRA.2024.3349829,Robotics
1954,Predicting Class Distribution Shift for Reliable Domain Adaptive Object Detection.,2023,Nicolas Harvey Chapman & Feras Dayoub & Will N. Browne & Christopher F. Lehnert,journals/ral/ChapmanDBL23,https://doi.org/10.1109/LRA.2023.3290420,Robotics
1962,ASC: Adaptive Skill Coordination for Robotic Mobile Manipulation.,2024,Naoki Yokoyama & Alexander Clegg & Joanne Truong & Eric Undersander & Tsung-Yen Yang & Sergio Arnaud & Sehoon Ha & Dhruv Batra & Akshara Rai,journals/ral/YokoyamaCTUYAHBR24,https://doi.org/10.1109/LRA.2023.3336109,Robotics
1963,Optimal Design of a Highly Self-Adaptive Gripper with Multi-Phalange Compliant Fingers for Grasping Irregularly Shaped Objects.,2023,Chih-Hsing Liu & Sy-Yeu Yang & Yi-Chieh Shih,journals/ral/LiuYS23,https://doi.org/10.1109/LRA.2023.3313877,Robotics
1966,Visual Reinforcement Learning With Self-Supervised 3D Representations.,2023,Yanjie Ze & Nicklas Hansen 0001 & Yinbo Chen & Mohit Jain & Xiaolong Wang 0004,journals/ral/ZeHCJW23,https://doi.org/10.1109/LRA.2023.3259681,Robotics
1973,Adaptive Tactile Force Control in a Parallel Gripper With Low Positioning Resolution.,2023,Nicola A. Piga & Lorenzo Natale,journals/ral/PigaN23,https://doi.org/10.1109/LRA.2023.3297061,Robotics
1974,An RRT That Uses MSR-Equivalence for Solving the Self-Reconfiguration Task in Lattice Modular Robots.,2023,Shlomo Odem & Shlomi Hacohen & Oded Medina,journals/ral/OdemHM23,https://doi.org/10.1109/LRA.2023.3261705,Robotics
1977,Horizontal Attention Based Generation Module for Unsupervised Domain Adaptive Stereo Matching.,2023,Sungjun Wang & Junghyun Seo & Hyunjae Jeon & Sungjin Lim & Sanghyun Park 0004 & Yongseob Lim,journals/ral/WangSJLPL23,https://doi.org/10.1109/LRA.2023.3313009,Robotics
1979,DACOOP-A: Decentralized Adaptive Cooperative Pursuit via Attention.,2024,Zheng Zhang & Dengyu Zhang & Qingrui Zhang & Wei Pan 0004 & Tianjiang Hu,journals/ral/ZhangZZPH24,https://doi.org/10.1109/LRA.2023.3331886,Robotics
1985,Bridging Human-Robot Co-Adaptation via Biofeedback for Continuous Myoelectric Control.,2023,Xuhui Hu & Aiguo Song & Hong Zeng & Zhikai Wei & Hanjie Deng & Dapeng Chen,journals/ral/HuSZWDC23,https://doi.org/10.1109/LRA.2023.3330053,Robotics
1986,Design of a Human-Inspired Sensorized and Adaptive Foot That Enhances Stability Through Tensegrity (Hi-SAFEST).,2024,Hoyeon Yeom & Gunoo Park & Joonbum Bae,journals/ral/YeomPB24,https://doi.org/10.1109/LRA.2024.3379801,Robotics
1988,Benchmark Evaluation of Hybrid Fixed-Flapping Wing Aerial Robot With Autopilot Architecture for Autonomous Outdoor Flight Operations.,2023,Diego B. Gayango & Rafael Salmoral & Honorio Romero & José Manuel Carmona & Alejandro Suárez & Aníbal Ollero,journals/ral/GayangoSRCSO23,https://doi.org/10.1109/LRA.2023.3280753,Robotics
